|6.6.6
primRef_quadrant6_1.tab                                                                             
           2
T(K)    
   300.00000000000000     
   31.623076923076923     
          40
P(bar)  
   933334.00000000000     
   11965.794871794871     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  1090.58       0.128034E+007  0.793628E+011   5801.93       0.674079E+007  0.316015E+007
  1122.20       0.128034E+007  0.795317E+011   5799.40       0.673623E+007  0.315613E+007
  1153.82       0.128034E+007  0.797012E+011   5796.85       0.673165E+007  0.315210E+007
  1185.45       0.128034E+007  0.798714E+011   5794.28       0.672706E+007  0.314804E+007
  1217.07       0.128034E+007  0.800420E+011   5791.71       0.672244E+007  0.314397E+007
  1248.69       0.128034E+007  0.802132E+011   5789.13       0.671781E+007  0.313987E+007
  1280.32       0.128034E+007  0.803848E+011   5786.54       0.671316E+007  0.313576E+007
  1311.94       0.128034E+007  0.805568E+011   5783.93       0.670850E+007  0.313164E+007
  1343.56       0.128034E+007  0.807292E+011   5781.32       0.670383E+007  0.312750E+007
  1375.18       0.128034E+007  0.809019E+011   5778.70       0.669914E+007  0.312335E+007
  1406.81       0.128034E+007  0.810750E+011   5776.07       0.669444E+007  0.311918E+007
  1438.43       0.128034E+007  0.812484E+011   5773.44       0.668973E+007  0.311500E+007
  1470.05       0.128034E+007  0.814220E+011   5770.79       0.668502E+007  0.311080E+007
  1501.68       0.128034E+007  0.815959E+011   5768.14       0.668029E+007  0.310660E+007
  1533.30       0.128034E+007  0.817701E+011   5765.48       0.667555E+007  0.310238E+007
  300.000       0.129231E+007  0.771263E+011   5865.03       0.687552E+007  0.325723E+007
  331.623       0.129231E+007  0.772080E+011   5863.84       0.687334E+007  0.325534E+007
  363.246       0.129231E+007  0.773003E+011   5862.49       0.687088E+007  0.325320E+007
  394.869       0.129231E+007  0.774020E+011   5861.00       0.686816E+007  0.325085E+007
  426.492       0.129231E+007  0.775120E+011   5859.39       0.686523E+007  0.324831E+007
  458.115       0.129231E+007  0.776292E+011   5857.68       0.686210E+007  0.324559E+007
  489.738       0.129231E+007  0.777528E+011   5855.87       0.685879E+007  0.324273E+007
  521.362       0.129231E+007  0.778820E+011   5853.97       0.685534E+007  0.323974E+007
  552.985       0.129231E+007  0.780161E+011   5852.00       0.685176E+007  0.323662E+007
  584.608       0.129231E+007  0.781545E+011   5849.97       0.684805E+007  0.323341E+007
  616.231       0.129231E+007  0.782967E+011   5847.88       0.684425E+007  0.323011E+007
  647.854       0.129231E+007  0.784423E+011   5845.74       0.684035E+007  0.322672E+007
  679.477       0.129231E+007  0.785908E+011   5843.55       0.683637E+007  0.322326E+007
  711.100       0.129231E+007  0.787420E+011   5841.32       0.683232E+007  0.321973E+007
  742.723       0.129231E+007  0.788956E+011   5839.05       0.682820E+007  0.321615E+007
  774.346       0.129231E+007  0.790513E+011   5836.75       0.682402E+007  0.321251E+007
  805.969       0.129231E+007  0.792088E+011   5834.42       0.681979E+007  0.320883E+007
  837.592       0.129231E+007  0.793681E+011   5832.06       0.681552E+007  0.320510E+007
  869.215       0.129231E+007  0.795288E+011   5829.68       0.681120E+007  0.320133E+007
  900.838       0.129231E+007  0.796910E+011   5827.27       0.680684E+007  0.319752E+007
  932.462       0.129231E+007  0.798543E+011   5824.84       0.680244E+007  0.319368E+007
  964.085       0.129231E+007  0.800189E+011   5822.39       0.679802E+007  0.318981E+007
  995.708       0.129231E+007  0.801844E+011   5819.93       0.679356E+007  0.318590E+007
  1027.33       0.129231E+007  0.803508E+011   5817.45       0.678908E+007  0.318197E+007
  1058.95       0.129231E+007  0.805181E+011   5814.95       0.678457E+007  0.317802E+007
  1090.58       0.129231E+007  0.806862E+011   5812.43       0.678004E+007  0.317404E+007
  1122.20       0.129231E+007  0.808550E+011   5809.91       0.677548E+007  0.317004E+007
  1153.82       0.129231E+007  0.810244E+011   5807.37       0.677091E+007  0.316602E+007
  1185.45       0.129231E+007  0.811944E+011   5804.82       0.676632E+007  0.316198E+007
  1217.07       0.129231E+007  0.813649E+011   5802.26       0.676171E+007  0.315792E+007
  1248.69       0.129231E+007  0.815360E+011   5799.68       0.675708E+007  0.315384E+007
  1280.32       0.129231E+007  0.817075E+011   5797.10       0.675244E+007  0.314975E+007
  1311.94       0.129231E+007  0.818794E+011   5794.51       0.674779E+007  0.314564E+007
  1343.56       0.129231E+007  0.820517E+011   5791.91       0.674312E+007  0.314151E+007
  1375.18       0.129231E+007  0.822244E+011   5789.30       0.673844E+007  0.313738E+007
  1406.81       0.129231E+007  0.823973E+011   5786.68       0.673375E+007  0.313322E+007
  1438.43       0.129231E+007  0.825706E+011   5784.05       0.672905E+007  0.312906E+007
  1470.05       0.129231E+007  0.827442E+011   5781.42       0.672434E+007  0.312488E+007
  1501.68       0.129231E+007  0.829180E+011   5778.78       0.671961E+007  0.312068E+007
  1533.30       0.129231E+007  0.830920E+011   5776.13       0.671488E+007  0.311648E+007
  300.000       0.130427E+007  0.784561E+011   5875.24       0.691452E+007  0.327073E+007
  331.623       0.130427E+007  0.785375E+011   5874.06       0.691235E+007  0.326885E+007
  363.246       0.130427E+007  0.786295E+011   5872.72       0.690990E+007  0.326673E+007
  394.869       0.130427E+007  0.787309E+011   5871.24       0.690720E+007  0.326439E+007
  426.492       0.130427E+007  0.788406E+011   5869.64       0.690427E+007  0.326186E+007
  458.115       0.130427E+007  0.789575E+011   5867.94       0.690115E+007  0.325916E+007
  489.738       0.130427E+007  0.790809E+011   5866.14       0.689786E+007  0.325631E+007
  521.362       0.130427E+007  0.792098E+011   5864.25       0.689441E+007  0.325333E+007
  552.985       0.130427E+007  0.793437E+011   5862.29       0.689083E+007  0.325023E+007
  584.608       0.130427E+007  0.794819E+011   5860.27       0.688714E+007  0.324703E+007
  616.231       0.130427E+007  0.796239E+011   5858.19       0.688334E+007  0.324374E+007
  647.854       0.130427E+007  0.797693E+011   5856.06       0.687945E+007  0.324037E+007
  679.477       0.130427E+007  0.799177E+011   5853.88       0.687548E+007  0.323693E+007
  711.100       0.130427E+007  0.800687E+011   5851.66       0.687144E+007  0.323342E+007
  742.723       0.130427E+007  0.802221E+011   5849.40       0.686733E+007  0.322985E+007
  774.346       0.130427E+007  0.803776E+011   5847.11       0.686316E+007  0.322622E+007
  805.969       0.130427E+007  0.805350E+011   5844.79       0.685894E+007  0.322255E+007
  837.592       0.130427E+007  0.806941E+011   5842.44       0.685467E+007  0.321884E+007
  869.215       0.130427E+007  0.808547E+011   5840.06       0.685036E+007  0.321508E+007
  900.838       0.130427E+007  0.810167E+011   5837.67       0.684600E+007  0.321129E+007
  932.462       0.130427E+007  0.811799E+011   5835.25       0.684162E+007  0.320746E+007
  964.085       0.130427E+007  0.813443E+011   5832.81       0.683720E+007  0.320360E+007
  995.708       0.130427E+007  0.815097E+011   5830.36       0.683275E+007  0.319971E+007
  1027.33       0.130427E+007  0.816761E+011   5827.88       0.682827E+007  0.319580E+007
  1058.95       0.130427E+007  0.818432E+011   5825.40       0.682377E+007  0.319186E+007
  1090.58       0.130427E+007  0.820112E+011   5822.89       0.681924E+007  0.318790E+007
  1122.20       0.130427E+007  0.821799E+011   5820.38       0.681470E+007  0.318391E+007
  1153.82       0.130427E+007  0.823492E+011   5817.85       0.681013E+007  0.317990E+007
  1185.45       0.130427E+007  0.825191E+011   5815.31       0.680554E+007  0.317588E+007
  1217.07       0.130427E+007  0.826895E+011   5812.76       0.680094E+007  0.317183E+007
  1248.69       0.130427E+007  0.828605E+011   5810.19       0.679632E+007  0.316777E+007
  1280.32       0.130427E+007  0.830319E+011   5807.62       0.679169E+007  0.316369E+007
  1311.94       0.130427E+007  0.832037E+011   5805.04       0.678704E+007  0.315960E+007
  1343.56       0.130427E+007  0.833759E+011   5802.45       0.678238E+007  0.315549E+007
  1375.18       0.130427E+007  0.835484E+011   5799.85       0.677771E+007  0.315136E+007
  1406.81       0.130427E+007  0.837213E+011   5797.24       0.677302E+007  0.314722E+007
  1438.43       0.130427E+007  0.838945E+011   5794.63       0.676833E+007  0.314307E+007
  1470.05       0.130427E+007  0.840680E+011   5792.00       0.676362E+007  0.313891E+007
  1501.68       0.130427E+007  0.842417E+011   5789.37       0.675891E+007  0.313473E+007
  1533.30       0.130427E+007  0.844157E+011   5786.73       0.675418E+007  0.313054E+007
  300.000       0.131624E+007  0.797874E+011   5885.42       0.695350E+007  0.328419E+007
  331.623       0.131624E+007  0.798686E+011   5884.24       0.695133E+007  0.328232E+007
  363.246       0.131624E+007  0.799603E+011   5882.91       0.694889E+007  0.328021E+007
  394.869       0.131624E+007  0.800614E+011   5881.44       0.694620E+007  0.327789E+007
  426.492       0.131624E+007  0.801708E+011   5879.85       0.694328E+007  0.327537E+007
  458.115       0.131624E+007  0.802875E+011   5878.15       0.694017E+007  0.327269E+007
  489.738       0.131624E+007  0.804106E+011   5876.36       0.693689E+007  0.326985E+007
  521.362       0.131624E+007  0.805393E+011   5874.49       0.693345E+007  0.326689E+007
  552.985       0.131624E+007  0.806729E+011   5872.54       0.692988E+007  0.326380E+007
  584.608       0.131624E+007  0.808109E+011   5870.53       0.692620E+007  0.326062E+007
  616.231       0.131624E+007  0.809527E+011   5868.45       0.692241E+007  0.325734E+007
  647.854       0.131624E+007  0.810979E+011   5866.33       0.691853E+007  0.325398E+007
  679.477       0.131624E+007  0.812461E+011   5864.16       0.691456E+007  0.325055E+007
  711.100       0.131624E+007  0.813969E+011   5861.95       0.691053E+007  0.324706E+007
  742.723       0.131624E+007  0.815502E+011   5859.71       0.690642E+007  0.324350E+007
  774.346       0.131624E+007  0.817055E+011   5857.42       0.690226E+007  0.323989E+007
  805.969       0.131624E+007  0.818627E+011   5855.11       0.689805E+007  0.323624E+007
  837.592       0.131624E+007  0.820217E+011   5852.77       0.689379E+007  0.323253E+007
  869.215       0.131624E+007  0.821822E+011   5850.41       0.688948E+007  0.322879E+007
  900.838       0.131624E+007  0.823440E+011   5848.02       0.688514E+007  0.322501E+007
  932.462       0.131624E+007  0.825071E+011   5845.62       0.688076E+007  0.322120E+007
  964.085       0.131624E+007  0.826714E+011   5843.19       0.687635E+007  0.321736E+007
  995.708       0.131624E+007  0.828367E+011   5840.74       0.687190E+007  0.321348E+007
  1027.33       0.131624E+007  0.830029E+011   5838.28       0.686743E+007  0.320958E+007
  1058.95       0.131624E+007  0.831700E+011   5835.80       0.686294E+007  0.320566E+007
  1090.58       0.131624E+007  0.833378E+011   5833.31       0.685842E+007  0.320171E+007
  1122.20       0.131624E+007  0.835063E+011   5830.80       0.685388E+007  0.319774E+007
  1153.82       0.131624E+007  0.836756E+011   5828.28       0.684932E+007  0.319375E+007
  1185.45       0.131624E+007  0.838454E+011   5825.75       0.684474E+007  0.318973E+007
  1217.07       0.131624E+007  0.840157E+011   5823.21       0.684014E+007  0.318570E+007
  1248.69       0.131624E+007  0.841865E+011   5820.66       0.683553E+007  0.318166E+007
  1280.32       0.131624E+007  0.843578E+011   5818.10       0.683091E+007  0.317759E+007
  1311.94       0.131624E+007  0.845296E+011   5815.53       0.682626E+007  0.317351E+007
  1343.56       0.131624E+007  0.847017E+011   5812.95       0.682161E+007  0.316942E+007
  1375.18       0.131624E+007  0.848742E+011   5810.36       0.681694E+007  0.316531E+007
  1406.81       0.131624E+007  0.850470E+011   5807.76       0.681227E+007  0.316118E+007
  1438.43       0.131624E+007  0.852201E+011   5805.15       0.680758E+007  0.315705E+007
  1470.05       0.131624E+007  0.853935E+011   5802.54       0.680288E+007  0.315290E+007
  1501.68       0.131624E+007  0.855671E+011   5799.92       0.679817E+007  0.314873E+007
  1533.30       0.131624E+007  0.857410E+011   5797.29       0.679345E+007  0.314456E+007
  300.000       0.132821E+007  0.811203E+011   5895.55       0.699244E+007  0.329761E+007
  331.623       0.132821E+007  0.812012E+011   5894.38       0.699029E+007  0.329576E+007
  363.246       0.132821E+007  0.812926E+011   5893.06       0.698785E+007  0.329366E+007
  394.869       0.132821E+007  0.813934E+011   5891.60       0.698517E+007  0.329135E+007
  426.492       0.132821E+007  0.815026E+011   5890.02       0.698226E+007  0.328885E+007
  458.115       0.132821E+007  0.816190E+011   5888.33       0.697916E+007  0.328618E+007
  489.738       0.132821E+007  0.817418E+011   5886.55       0.697589E+007  0.328335E+007
  521.362       0.132821E+007  0.818703E+011   5884.69       0.697246E+007  0.328040E+007
  552.985       0.132821E+007  0.820037E+011   5882.75       0.696890E+007  0.327733E+007
  584.608       0.132821E+007  0.821415E+011   5880.74       0.696522E+007  0.327416E+007
  616.231       0.132821E+007  0.822831E+011   5878.68       0.696144E+007  0.327090E+007
  647.854       0.132821E+007  0.824281E+011   5876.57       0.695757E+007  0.326756E+007
  679.477       0.132821E+007  0.825761E+011   5874.41       0.695361E+007  0.326414E+007
  711.100       0.132821E+007  0.827268E+011   5872.21       0.694958E+007  0.326066E+007
  742.723       0.132821E+007  0.828798E+011   5869.97       0.694549E+007  0.325712E+007
  774.346       0.132821E+007  0.830350E+011   5867.70       0.694134E+007  0.325352E+007
  805.969       0.132821E+007  0.831921E+011   5865.40       0.693713E+007  0.324988E+007
  837.592       0.132821E+007  0.833509E+011   5863.07       0.693288E+007  0.324619E+007
  869.215       0.132821E+007  0.835112E+011   5860.72       0.692858E+007  0.324247E+007
  900.838       0.132821E+007  0.836729E+011   5858.34       0.692424E+007  0.323870E+007
  932.462       0.132821E+007  0.838359E+011   5855.94       0.691987E+007  0.323490E+007
  964.085       0.132821E+007  0.840001E+011   5853.52       0.691546E+007  0.323107E+007
  995.708       0.132821E+007  0.841652E+011   5851.09       0.691103E+007  0.322721E+007
  1027.33       0.132821E+007  0.843313E+011   5848.63       0.690657E+007  0.322333E+007
  1058.95       0.132821E+007  0.844983E+011   5846.17       0.690208E+007  0.321942E+007
  1090.58       0.132821E+007  0.846660E+011   5843.68       0.689756E+007  0.321548E+007
  1122.20       0.132821E+007  0.848344E+011   5841.19       0.689303E+007  0.321153E+007
  1153.82       0.132821E+007  0.850035E+011   5838.68       0.688848E+007  0.320755E+007
  1185.45       0.132821E+007  0.851732E+011   5836.16       0.688390E+007  0.320355E+007
  1217.07       0.132821E+007  0.853435E+011   5833.63       0.687932E+007  0.319953E+007
  1248.69       0.132821E+007  0.855142E+011   5831.08       0.687471E+007  0.319550E+007
  1280.32       0.132821E+007  0.856854E+011   5828.53       0.687009E+007  0.319145E+007
  1311.94       0.132821E+007  0.858571E+011   5825.97       0.686545E+007  0.318739E+007
  1343.56       0.132821E+007  0.860291E+011   5823.40       0.686081E+007  0.318330E+007
  1375.18       0.132821E+007  0.862015E+011   5820.82       0.685615E+007  0.317921E+007
  1406.81       0.132821E+007  0.863742E+011   5818.23       0.685147E+007  0.317510E+007
  1438.43       0.132821E+007  0.865472E+011   5815.64       0.684679E+007  0.317098E+007
  1470.05       0.132821E+007  0.867205E+011   5813.04       0.684210E+007  0.316684E+007
  1501.68       0.132821E+007  0.868941E+011   5810.43       0.683740E+007  0.316270E+007
  1533.30       0.132821E+007  0.870679E+011   5807.81       0.683268E+007  0.315854E+007
  300.000       0.134017E+007  0.824547E+011   5905.65       0.703135E+007  0.331100E+007
  331.623       0.134017E+007  0.825353E+011   5904.49       0.702921E+007  0.330916E+007
  363.246       0.134017E+007  0.826265E+011   5903.17       0.702679E+007  0.330707E+007
  394.869       0.134017E+007  0.827270E+011   5901.72       0.702411E+007  0.330478E+007
  426.492       0.134017E+007  0.828359E+011   5900.15       0.702121E+007  0.330229E+007
  458.115       0.134017E+007  0.829520E+011   5898.47       0.701812E+007  0.329963E+007
  489.738       0.134017E+007  0.830746E+011   5896.70       0.701485E+007  0.329682E+007
  521.362       0.134017E+007  0.832028E+011   5894.84       0.701144E+007  0.329388E+007
  552.985       0.134017E+007  0.833360E+011   5892.91       0.700789E+007  0.329083E+007
  584.608       0.134017E+007  0.834736E+011   5890.92       0.700422E+007  0.328767E+007
  616.231       0.134017E+007  0.836150E+011   5888.87       0.700045E+007  0.328442E+007
  647.854       0.134017E+007  0.837598E+011   5886.76       0.699658E+007  0.328109E+007
  679.477       0.134017E+007  0.839076E+011   5884.61       0.699263E+007  0.327769E+007
  711.100       0.134017E+007  0.840581E+011   5882.42       0.698861E+007  0.327422E+007
  742.723       0.134017E+007  0.842110E+011   5880.19       0.698453E+007  0.327069E+007
  774.346       0.134017E+007  0.843660E+011   5877.93       0.698038E+007  0.326711E+007
  805.969       0.134017E+007  0.845230E+011   5875.64       0.697618E+007  0.326348E+007
  837.592       0.134017E+007  0.846816E+011   5873.32       0.697194E+007  0.325981E+007
  869.215       0.134017E+007  0.848418E+011   5870.98       0.696764E+007  0.325610E+007
  900.838       0.134017E+007  0.850034E+011   5868.61       0.696332E+007  0.325235E+007
  932.462       0.134017E+007  0.851663E+011   5866.22       0.695895E+007  0.324856E+007
  964.085       0.134017E+007  0.853303E+011   5863.81       0.695455E+007  0.324475E+007
  995.708       0.134017E+007  0.854953E+011   5861.39       0.695012E+007  0.324090E+007
  1027.33       0.134017E+007  0.856613E+011   5858.95       0.694567E+007  0.323703E+007
  1058.95       0.134017E+007  0.858282E+011   5856.49       0.694118E+007  0.323313E+007
  1090.58       0.134017E+007  0.859958E+011   5854.02       0.693668E+007  0.322921E+007
  1122.20       0.134017E+007  0.861641E+011   5851.53       0.693215E+007  0.322527E+007
  1153.82       0.134017E+007  0.863331E+011   5849.03       0.692760E+007  0.322131E+007
  1185.45       0.134017E+007  0.865027E+011   5846.52       0.692304E+007  0.321732E+007
  1217.07       0.134017E+007  0.866729E+011   5844.00       0.691845E+007  0.321332E+007
  1248.69       0.134017E+007  0.868435E+011   5841.47       0.691386E+007  0.320930E+007
  1280.32       0.134017E+007  0.870146E+011   5838.92       0.690924E+007  0.320527E+007
  1311.94       0.134017E+007  0.871862E+011   5836.37       0.690461E+007  0.320122E+007
  1343.56       0.134017E+007  0.873581E+011   5833.81       0.689997E+007  0.319715E+007
  1375.18       0.134017E+007  0.875304E+011   5831.24       0.689532E+007  0.319307E+007
  1406.81       0.134017E+007  0.877031E+011   5828.67       0.689065E+007  0.318897E+007
  1438.43       0.134017E+007  0.878760E+011   5826.08       0.688598E+007  0.318487E+007
  1470.05       0.134017E+007  0.880492E+011   5823.49       0.688129E+007  0.318075E+007
  1501.68       0.134017E+007  0.882227E+011   5820.89       0.687659E+007  0.317661E+007
  1533.30       0.134017E+007  0.883964E+011   5818.28       0.687189E+007  0.317247E+007
  300.000       0.135214E+007  0.837907E+011   5915.70       0.707024E+007  0.332435E+007
  331.623       0.135214E+007  0.838710E+011   5914.55       0.706810E+007  0.332252E+007
  363.246       0.135214E+007  0.839618E+011   5913.24       0.706569E+007  0.332045E+007
  394.869       0.135214E+007  0.840621E+011   5911.80       0.706302E+007  0.331816E+007
  426.492       0.135214E+007  0.841707E+011   5910.24       0.706013E+007  0.331569E+007
  458.115       0.135214E+007  0.842866E+011   5908.57       0.705705E+007  0.331304E+007
  489.738       0.135214E+007  0.844089E+011   5906.81       0.705379E+007  0.331025E+007
  521.362       0.135214E+007  0.845369E+011   5904.96       0.705039E+007  0.330732E+007
  552.985       0.135214E+007  0.846699E+011   5903.04       0.704684E+007  0.330428E+007
  584.608       0.135214E+007  0.848072E+011   5901.05       0.704318E+007  0.330114E+007
  616.231       0.135214E+007  0.849484E+011   5899.01       0.703942E+007  0.329790E+007
  647.854       0.135214E+007  0.850931E+011   5896.92       0.703556E+007  0.329459E+007
  679.477       0.135214E+007  0.852407E+011   5894.78       0.703162E+007  0.329120E+007
  711.100       0.135214E+007  0.853910E+011   5892.60       0.702761E+007  0.328774E+007
  742.723       0.135214E+007  0.855438E+011   5890.38       0.702353E+007  0.328423E+007
  774.346       0.135214E+007  0.856986E+011   5888.13       0.701939E+007  0.328067E+007
  805.969       0.135214E+007  0.858554E+011   5885.85       0.701520E+007  0.327705E+007
  837.592       0.135214E+007  0.860139E+011   5883.54       0.701096E+007  0.327339E+007
  869.215       0.135214E+007  0.861740E+011   5881.20       0.700668E+007  0.326969E+007
  900.838       0.135214E+007  0.863355E+011   5878.84       0.700236E+007  0.326596E+007
  932.462       0.135214E+007  0.864982E+011   5876.46       0.699800E+007  0.326219E+007
  964.085       0.135214E+007  0.866621E+011   5874.07       0.699361E+007  0.325838E+007
  995.708       0.135214E+007  0.868270E+011   5871.65       0.698918E+007  0.325455E+007
  1027.33       0.135214E+007  0.869929E+011   5869.22       0.698473E+007  0.325070E+007
  1058.95       0.135214E+007  0.871596E+011   5866.77       0.698026E+007  0.324681E+007
  1090.58       0.135214E+007  0.873271E+011   5864.31       0.697576E+007  0.324291E+007
  1122.20       0.135214E+007  0.874954E+011   5861.83       0.697124E+007  0.323898E+007
  1153.82       0.135214E+007  0.876643E+011   5859.34       0.696670E+007  0.323503E+007
  1185.45       0.135214E+007  0.878338E+011   5856.84       0.696214E+007  0.323106E+007
  1217.07       0.135214E+007  0.880038E+011   5854.33       0.695756E+007  0.322707E+007
  1248.69       0.135214E+007  0.881744E+011   5851.81       0.695297E+007  0.322307E+007
  1280.32       0.135214E+007  0.883454E+011   5849.27       0.694836E+007  0.321904E+007
  1311.94       0.135214E+007  0.885169E+011   5846.73       0.694374E+007  0.321501E+007
  1343.56       0.135214E+007  0.886887E+011   5844.18       0.693910E+007  0.321096E+007
  1375.18       0.135214E+007  0.888609E+011   5841.62       0.693446E+007  0.320689E+007
  1406.81       0.135214E+007  0.890335E+011   5839.05       0.692980E+007  0.320281E+007
  1438.43       0.135214E+007  0.892064E+011   5836.48       0.692513E+007  0.319871E+007
  1470.05       0.135214E+007  0.893795E+011   5833.90       0.692045E+007  0.319461E+007
  1501.68       0.135214E+007  0.895529E+011   5831.31       0.691576E+007  0.319049E+007
  1533.30       0.135214E+007  0.897265E+011   5828.71       0.691106E+007  0.318636E+007
  300.000       0.136410E+007  0.851281E+011   5925.72       0.710909E+007  0.333767E+007
  331.623       0.136410E+007  0.852081E+011   5924.58       0.710697E+007  0.333585E+007
  363.246       0.136410E+007  0.852987E+011   5923.28       0.710456E+007  0.333379E+007
  394.869       0.136410E+007  0.853987E+011   5921.84       0.710191E+007  0.333151E+007
  426.492       0.136410E+007  0.855070E+011   5920.29       0.709903E+007  0.332905E+007
  458.115       0.136410E+007  0.856227E+011   5918.63       0.709595E+007  0.332642E+007
  489.738       0.136410E+007  0.857448E+011   5916.88       0.709270E+007  0.332364E+007
  521.362       0.136410E+007  0.858725E+011   5915.04       0.708931E+007  0.332073E+007
  552.985       0.136410E+007  0.860053E+011   5913.13       0.708577E+007  0.331770E+007
  584.608       0.136410E+007  0.861424E+011   5911.15       0.708212E+007  0.331457E+007
  616.231       0.136410E+007  0.862834E+011   5909.12       0.707836E+007  0.331135E+007
  647.854       0.136410E+007  0.864279E+011   5907.03       0.707452E+007  0.330805E+007
  679.477       0.136410E+007  0.865753E+011   5904.90       0.707058E+007  0.330467E+007
  711.100       0.136410E+007  0.867255E+011   5902.73       0.706658E+007  0.330123E+007
  742.723       0.136410E+007  0.868781E+011   5900.52       0.706251E+007  0.329773E+007
  774.346       0.136410E+007  0.870328E+011   5898.28       0.705838E+007  0.329418E+007
  805.969       0.136410E+007  0.871894E+011   5896.01       0.705419E+007  0.329058E+007
  837.592       0.136410E+007  0.873478E+011   5893.71       0.704996E+007  0.328693E+007
  869.215       0.136410E+007  0.875077E+011   5891.38       0.704568E+007  0.328325E+007
  900.838       0.136410E+007  0.876691E+011   5889.04       0.704137E+007  0.327952E+007
  932.462       0.136410E+007  0.878317E+011   5886.67       0.703702E+007  0.327577E+007
  964.085       0.136410E+007  0.879954E+011   5884.28       0.703263E+007  0.327198E+007
  995.708       0.136410E+007  0.881602E+011   5881.87       0.702821E+007  0.326816E+007
  1027.33       0.136410E+007  0.883260E+011   5879.45       0.702377E+007  0.326432E+007
  1058.95       0.136410E+007  0.884926E+011   5877.01       0.701930E+007  0.326045E+007
  1090.58       0.136410E+007  0.886600E+011   5874.56       0.701481E+007  0.325656E+007
  1122.20       0.136410E+007  0.888282E+011   5872.09       0.701030E+007  0.325264E+007
  1153.82       0.136410E+007  0.889970E+011   5869.61       0.700576E+007  0.324871E+007
  1185.45       0.136410E+007  0.891664E+011   5867.12       0.700121E+007  0.324475E+007
  1217.07       0.136410E+007  0.893364E+011   5864.62       0.699664E+007  0.324078E+007
  1248.69       0.136410E+007  0.895068E+011   5862.10       0.699205E+007  0.323679E+007
  1280.32       0.136410E+007  0.896778E+011   5859.58       0.698745E+007  0.323278E+007
  1311.94       0.136410E+007  0.898491E+011   5857.05       0.698283E+007  0.322876E+007
  1343.56       0.136410E+007  0.900209E+011   5854.51       0.697820E+007  0.322472E+007
  1375.18       0.136410E+007  0.901930E+011   5851.96       0.697356E+007  0.322067E+007
  1406.81       0.136410E+007  0.903655E+011   5849.40       0.696891E+007  0.321660E+007
  1438.43       0.136410E+007  0.905383E+011   5846.84       0.696425E+007  0.321252E+007
  1470.05       0.136410E+007  0.907114E+011   5844.26       0.695957E+007  0.320843E+007
  1501.68       0.136410E+007  0.908847E+011   5841.68       0.695489E+007  0.320433E+007
  1533.30       0.136410E+007  0.910582E+011   5839.10       0.695020E+007  0.320021E+007
  300.000       0.137607E+007  0.864670E+011   5935.70       0.714792E+007  0.335094E+007
  331.623       0.137607E+007  0.865468E+011   5934.56       0.714580E+007  0.334913E+007
  363.246       0.137607E+007  0.866371E+011   5933.27       0.714341E+007  0.334709E+007
  394.869       0.137607E+007  0.867368E+011   5931.85       0.714076E+007  0.334483E+007
  426.492       0.137607E+007  0.868448E+011   5930.30       0.713789E+007  0.334238E+007
  458.115       0.137607E+007  0.869602E+011   5928.65       0.713482E+007  0.333976E+007
  489.738       0.137607E+007  0.870821E+011   5926.91       0.713159E+007  0.333699E+007
  521.362       0.137607E+007  0.872096E+011   5925.08       0.712820E+007  0.333409E+007
  552.985       0.137607E+007  0.873422E+011   5923.18       0.712467E+007  0.333108E+007
  584.608       0.137607E+007  0.874791E+011   5921.21       0.712103E+007  0.332796E+007
  616.231       0.137607E+007  0.876199E+011   5919.19       0.711728E+007  0.332475E+007
  647.854       0.137607E+007  0.877642E+011   5917.11       0.711344E+007  0.332147E+007
  679.477       0.137607E+007  0.879115E+011   5914.99       0.710951E+007  0.331810E+007
  711.100       0.137607E+007  0.880615E+011   5912.83       0.710552E+007  0.331468E+007
  742.723       0.137607E+007  0.882139E+011   5910.63       0.710145E+007  0.331119E+007
  774.346       0.137607E+007  0.883684E+011   5908.39       0.709733E+007  0.330765E+007
  805.969       0.137607E+007  0.885249E+011   5906.13       0.709315E+007  0.330407E+007
  837.592       0.137607E+007  0.886832E+011   5903.84       0.708893E+007  0.330043E+007
  869.215       0.137607E+007  0.888430E+011   5901.53       0.708466E+007  0.329676E+007
  900.838       0.137607E+007  0.890042E+011   5899.19       0.708035E+007  0.329305E+007
  932.462       0.137607E+007  0.891667E+011   5896.83       0.707600E+007  0.328931E+007
  964.085       0.137607E+007  0.893303E+011   5894.45       0.707162E+007  0.328554E+007
  995.708       0.137607E+007  0.894950E+011   5892.05       0.706722E+007  0.328173E+007
  1027.33       0.137607E+007  0.896607E+011   5889.64       0.706278E+007  0.327790E+007
  1058.95       0.137607E+007  0.898272E+011   5887.21       0.705832E+007  0.327405E+007
  1090.58       0.137607E+007  0.899945E+011   5884.76       0.705383E+007  0.327017E+007
  1122.20       0.137607E+007  0.901625E+011   5882.31       0.704932E+007  0.326627E+007
  1153.82       0.137607E+007  0.903312E+011   5879.84       0.704479E+007  0.326235E+007
  1185.45       0.137607E+007  0.905006E+011   5877.36       0.704025E+007  0.325841E+007
  1217.07       0.137607E+007  0.906704E+011   5874.86       0.703568E+007  0.325445E+007
  1248.69       0.137607E+007  0.908408E+011   5872.36       0.703110E+007  0.325047E+007
