|6.6.6
primRef_quadrant7_1.tab                                                                             
           2
T(K)    
   1533.3000000000000     
   31.625641025641023     
          40
P(bar)  
   933334.00000000000     
   11965.794871794871     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  2671.82        933334.       0.498611E+011   5266.25       0.570838E+007  0.236192E+007
  2703.45        933334.       0.500409E+011   5263.81       0.570328E+007  0.235587E+007
  2735.07        933334.       0.502206E+011   5261.36       0.569818E+007  0.234983E+007
  2766.70        933334.       0.504002E+011   5258.90       0.569307E+007  0.234377E+007
  1533.30        945300.       0.446576E+011   5363.24       0.593168E+007  0.258714E+007
  1564.93        945300.       0.448360E+011   5360.94       0.592676E+007  0.258139E+007
  1596.55        945300.       0.450146E+011   5358.63       0.592183E+007  0.257563E+007
  1628.18        945300.       0.451934E+011   5356.31       0.591690E+007  0.256986E+007
  1659.80        945300.       0.453722E+011   5353.99       0.591196E+007  0.256407E+007
  1691.43        945300.       0.455512E+011   5351.67       0.590702E+007  0.255828E+007
  1723.05        945300.       0.457303E+011   5349.34       0.590206E+007  0.255248E+007
  1754.68        945300.       0.459095E+011   5347.01       0.589710E+007  0.254667E+007
  1786.31        945300.       0.460888E+011   5344.68       0.589214E+007  0.254085E+007
  1817.93        945300.       0.462682E+011   5342.34       0.588716E+007  0.253502E+007
  1849.56        945300.       0.464476E+011   5339.99       0.588219E+007  0.252918E+007
  1881.18        945300.       0.466271E+011   5337.64       0.587720E+007  0.252333E+007
  1912.81        945300.       0.468067E+011   5335.29       0.587221E+007  0.251748E+007
  1944.43        945300.       0.469863E+011   5332.94       0.586722E+007  0.251161E+007
  1976.06        945300.       0.471660E+011   5330.58       0.586222E+007  0.250574E+007
  2007.68        945300.       0.473457E+011   5328.21       0.585722E+007  0.249986E+007
  2039.31        945300.       0.475255E+011   5325.85       0.585221E+007  0.249398E+007
  2070.94        945300.       0.477052E+011   5323.48       0.584719E+007  0.248808E+007
  2102.56        945300.       0.478851E+011   5321.10       0.584217E+007  0.248218E+007
  2134.19        945300.       0.480649E+011   5318.73       0.583715E+007  0.247627E+007
  2165.81        945300.       0.482447E+011   5316.35       0.583212E+007  0.247036E+007
  2197.44        945300.       0.484246E+011   5313.96       0.582709E+007  0.246444E+007
  2229.06        945300.       0.486044E+011   5311.58       0.582205E+007  0.245851E+007
  2260.69        945300.       0.487843E+011   5309.19       0.581701E+007  0.245257E+007
  2292.32        945300.       0.489642E+011   5306.79       0.581197E+007  0.244663E+007
  2323.94        945300.       0.491441E+011   5304.40       0.580692E+007  0.244068E+007
  2355.57        945300.       0.493239E+011   5302.00       0.580187E+007  0.243472E+007
  2387.19        945300.       0.495038E+011   5299.59       0.579681E+007  0.242876E+007
  2418.82        945300.       0.496836E+011   5297.19       0.579175E+007  0.242279E+007
  2450.44        945300.       0.498635E+011   5294.78       0.578669E+007  0.241682E+007
  2482.07        945300.       0.500433E+011   5292.36       0.578162E+007  0.241083E+007
  2513.69        945300.       0.502231E+011   5289.95       0.577655E+007  0.240485E+007
  2545.32        945300.       0.504029E+011   5287.53       0.577148E+007  0.239885E+007
  2576.95        945300.       0.505826E+011   5285.11       0.576640E+007  0.239285E+007
  2608.57        945300.       0.507624E+011   5282.68       0.576132E+007  0.238685E+007
  2640.20        945300.       0.509421E+011   5280.25       0.575623E+007  0.238083E+007
  2671.82        945300.       0.511218E+011   5277.82       0.575114E+007  0.237482E+007
  2703.45        945300.       0.513014E+011   5275.39       0.574605E+007  0.236879E+007
  2735.07        945300.       0.514811E+011   5272.95       0.574096E+007  0.236276E+007
  2766.70        945300.       0.516607E+011   5270.51       0.573586E+007  0.235673E+007
  1533.30        957266.       0.459228E+011   5374.32       0.597401E+007  0.259938E+007
  1564.93        957266.       0.461012E+011   5372.03       0.596910E+007  0.259364E+007
  1596.55        957266.       0.462797E+011   5369.73       0.596419E+007  0.258789E+007
  1628.18        957266.       0.464584E+011   5367.43       0.595927E+007  0.258214E+007
  1659.80        957266.       0.466372E+011   5365.12       0.595434E+007  0.257637E+007
  1691.43        957266.       0.468161E+011   5362.81       0.594940E+007  0.257059E+007
  1723.05        957266.       0.469951E+011   5360.49       0.594446E+007  0.256481E+007
  1754.68        957266.       0.471743E+011   5358.17       0.593951E+007  0.255901E+007
  1786.31        957266.       0.473535E+011   5355.85       0.593455E+007  0.255321E+007
  1817.93        957266.       0.475328E+011   5353.52       0.592959E+007  0.254739E+007
  1849.56        957266.       0.477122E+011   5351.19       0.592461E+007  0.254157E+007
  1881.18        957266.       0.478916E+011   5348.85       0.591965E+007  0.253574E+007
  1912.81        957266.       0.480711E+011   5346.51       0.591467E+007  0.252990E+007
  1944.43        957266.       0.482507E+011   5344.17       0.590968E+007  0.252405E+007
  1976.06        957266.       0.484303E+011   5341.82       0.590469E+007  0.251820E+007
  2007.68        957266.       0.486099E+011   5339.47       0.589970E+007  0.251234E+007
  2039.31        957266.       0.487896E+011   5337.11       0.589470E+007  0.250647E+007
  2070.94        957266.       0.489693E+011   5334.75       0.588970E+007  0.250059E+007
  2102.56        957266.       0.491491E+011   5332.39       0.588469E+007  0.249471E+007
  2134.19        957266.       0.493288E+011   5330.03       0.587967E+007  0.248881E+007
  2165.81        957266.       0.495086E+011   5327.66       0.587466E+007  0.248292E+007
  2197.44        957266.       0.496884E+011   5325.29       0.586963E+007  0.247701E+007
  2229.06        957266.       0.498682E+011   5322.91       0.586461E+007  0.247110E+007
  2260.69        957266.       0.500480E+011   5320.53       0.585958E+007  0.246518E+007
  2292.32        957266.       0.502278E+011   5318.15       0.585456E+007  0.245925E+007
  2323.94        957266.       0.504076E+011   5315.77       0.584951E+007  0.245332E+007
  2355.57        957266.       0.505874E+011   5313.38       0.584447E+007  0.244738E+007
  2387.19        957266.       0.507672E+011   5310.99       0.583942E+007  0.244144E+007
  2418.82        957266.       0.509470E+011   5308.59       0.583437E+007  0.243548E+007
  2450.44        957266.       0.511268E+011   5306.20       0.582932E+007  0.242953E+007
  2482.07        957266.       0.513065E+011   5303.80       0.582426E+007  0.242356E+007
  2513.69        957266.       0.514863E+011   5301.39       0.581920E+007  0.241759E+007
  2545.32        957266.       0.516660E+011   5298.99       0.581414E+007  0.241161E+007
  2576.95        957266.       0.518457E+011   5296.58       0.580907E+007  0.240563E+007
  2608.57        957266.       0.520254E+011   5294.16       0.580400E+007  0.239964E+007
  2640.20        957266.       0.522050E+011   5291.75       0.579892E+007  0.239365E+007
  2671.82        957266.       0.523847E+011   5289.33       0.579385E+007  0.238765E+007
  2703.45        957266.       0.525642E+011   5286.91       0.578877E+007  0.238164E+007
  2735.07        957266.       0.527438E+011   5284.49       0.578368E+007  0.237563E+007
  2766.70        957266.       0.529233E+011   5282.06       0.577859E+007  0.236961E+007
  1533.30        969231.       0.471902E+011   5385.34       0.601630E+007  0.261155E+007
  1564.93        969231.       0.473685E+011   5383.06       0.601140E+007  0.260583E+007
  1596.55        969231.       0.475469E+011   5380.77       0.600650E+007  0.260010E+007
  1628.18        969231.       0.477255E+011   5378.48       0.600158E+007  0.259436E+007
  1659.80        969231.       0.479042E+011   5376.19       0.599666E+007  0.258861E+007
  1691.43        969231.       0.480831E+011   5373.89       0.599173E+007  0.258285E+007
  1723.05        969231.       0.482620E+011   5371.58       0.598680E+007  0.257708E+007
  1754.68        969231.       0.484411E+011   5369.27       0.598186E+007  0.257130E+007
  1786.31        969231.       0.486203E+011   5366.96       0.597691E+007  0.256551E+007
  1817.93        969231.       0.487995E+011   5364.64       0.597196E+007  0.255971E+007
  1849.56        969231.       0.489788E+011   5362.32       0.596700E+007  0.255390E+007
  1881.18        969231.       0.491582E+011   5360.00       0.596204E+007  0.254809E+007
  1912.81        969231.       0.493376E+011   5357.67       0.595707E+007  0.254227E+007
  1944.43        969231.       0.495171E+011   5355.33       0.595210E+007  0.253644E+007
  1976.06        969231.       0.496967E+011   5353.00       0.594712E+007  0.253060E+007
  2007.68        969231.       0.498762E+011   5350.66       0.594213E+007  0.252475E+007
  2039.31        969231.       0.500559E+011   5348.32       0.593713E+007  0.251890E+007
  2070.94        969231.       0.502355E+011   5345.97       0.593215E+007  0.251304E+007
  2102.56        969231.       0.504152E+011   5343.62       0.592715E+007  0.250717E+007
  2134.19        969231.       0.505949E+011   5341.26       0.592215E+007  0.250129E+007
  2165.81        969231.       0.507746E+011   5338.91       0.591714E+007  0.249541E+007
  2197.44        969231.       0.509543E+011   5336.55       0.591213E+007  0.248952E+007
  2229.06        969231.       0.511341E+011   5334.18       0.590711E+007  0.248363E+007
  2260.69        969231.       0.513138E+011   5331.82       0.590209E+007  0.247772E+007
  2292.32        969231.       0.514936E+011   5329.45       0.589707E+007  0.247181E+007
  2323.94        969231.       0.516733E+011   5327.08       0.589204E+007  0.246590E+007
  2355.57        969231.       0.518531E+011   5324.70       0.588701E+007  0.245998E+007
  2387.19        969231.       0.520328E+011   5322.32       0.588197E+007  0.245405E+007
  2418.82        969231.       0.522125E+011   5319.94       0.587693E+007  0.244811E+007
  2450.44        969231.       0.523922E+011   5317.55       0.587189E+007  0.244217E+007
  2482.07        969231.       0.525719E+011   5315.16       0.586685E+007  0.243623E+007
  2513.69        969231.       0.527516E+011   5312.77       0.586180E+007  0.243027E+007
  2545.32        969231.       0.529313E+011   5310.38       0.585674E+007  0.242431E+007
  2576.95        969231.       0.531109E+011   5307.98       0.585169E+007  0.241835E+007
  2608.57        969231.       0.532906E+011   5305.58       0.584663E+007  0.241238E+007
  2640.20        969231.       0.534701E+011   5303.18       0.584156E+007  0.240640E+007
  2671.82        969231.       0.536497E+011   5300.77       0.583650E+007  0.240042E+007
  2703.45        969231.       0.538292E+011   5298.36       0.583142E+007  0.239443E+007
  2735.07        969231.       0.540088E+011   5295.95       0.582635E+007  0.238843E+007
  2766.70        969231.       0.541882E+011   5293.54       0.582127E+007  0.238243E+007
  1533.30        981197.       0.484595E+011   5396.31       0.605854E+007  0.262367E+007
  1564.93        981197.       0.486378E+011   5394.04       0.605365E+007  0.261796E+007
  1596.55        981197.       0.488161E+011   5391.76       0.604876E+007  0.261225E+007
  1628.18        981197.       0.489947E+011   5389.48       0.604385E+007  0.260652E+007
  1659.80        981197.       0.491733E+011   5387.20       0.603894E+007  0.260079E+007
  1691.43        981197.       0.493521E+011   5384.91       0.603402E+007  0.259504E+007
  1723.05        981197.       0.495310E+011   5382.61       0.602910E+007  0.258929E+007
  1754.68        981197.       0.497100E+011   5380.31       0.602417E+007  0.258352E+007
  1786.31        981197.       0.498891E+011   5378.01       0.601923E+007  0.257775E+007
  1817.93        981197.       0.500683E+011   5375.71       0.601429E+007  0.257197E+007
  1849.56        981197.       0.502475E+011   5373.40       0.600934E+007  0.256618E+007
  1881.18        981197.       0.504269E+011   5371.08       0.600438E+007  0.256038E+007
  1912.81        981197.       0.506062E+011   5368.76       0.599942E+007  0.255457E+007
  1944.43        981197.       0.507857E+011   5366.44       0.599446E+007  0.254876E+007
  1976.06        981197.       0.509651E+011   5364.12       0.598949E+007  0.254293E+007
  2007.68        981197.       0.511447E+011   5361.79       0.598452E+007  0.253710E+007
  2039.31        981197.       0.513242E+011   5359.46       0.597954E+007  0.253127E+007
  2070.94        981197.       0.515038E+011   5357.12       0.597455E+007  0.252542E+007
  2102.56        981197.       0.516834E+011   5354.78       0.596956E+007  0.251957E+007
  2134.19        981197.       0.518631E+011   5352.44       0.596457E+007  0.251371E+007
  2165.81        981197.       0.520427E+011   5350.10       0.595957E+007  0.250785E+007
  2197.44        981197.       0.522224E+011   5347.75       0.595457E+007  0.250197E+007
  2229.06        981197.       0.524021E+011   5345.40       0.594956E+007  0.249609E+007
  2260.69        981197.       0.525818E+011   5343.04       0.594455E+007  0.249021E+007
  2292.32        981197.       0.527615E+011   5340.68       0.593954E+007  0.248431E+007
  2323.94        981197.       0.529412E+011   5338.32       0.593452E+007  0.247841E+007
  2355.57        981197.       0.531209E+011   5335.96       0.592950E+007  0.247251E+007
  2387.19        981197.       0.533005E+011   5333.59       0.592448E+007  0.246660E+007
  2418.82        981197.       0.534802E+011   5331.22       0.591945E+007  0.246068E+007
  2450.44        981197.       0.536599E+011   5328.85       0.591442E+007  0.245476E+007
  2482.07        981197.       0.538395E+011   5326.47       0.590938E+007  0.244882E+007
  2513.69        981197.       0.540191E+011   5324.09       0.590434E+007  0.244289E+007
  2545.32        981197.       0.541987E+011   5321.71       0.589930E+007  0.243695E+007
  2576.95        981197.       0.543783E+011   5319.32       0.589425E+007  0.243100E+007
  2608.57        981197.       0.545579E+011   5316.94       0.588920E+007  0.242504E+007
  2640.20        981197.       0.547374E+011   5314.54       0.588415E+007  0.241908E+007
  2671.82        981197.       0.549169E+011   5312.15       0.587909E+007  0.241312E+007
  2703.45        981197.       0.550964E+011   5309.75       0.587403E+007  0.240715E+007
  2735.07        981197.       0.552759E+011   5307.35       0.586897E+007  0.240117E+007
  2766.70        981197.       0.554553E+011   5304.95       0.586390E+007  0.239518E+007
  1533.30        993163.       0.497310E+011   5407.22       0.610074E+007  0.263573E+007
  1564.93        993163.       0.499091E+011   5404.96       0.609586E+007  0.263004E+007
  1596.55        993163.       0.500874E+011   5402.69       0.609097E+007  0.262434E+007
  1628.18        993163.       0.502659E+011   5400.42       0.608607E+007  0.261863E+007
  1659.80        993163.       0.504445E+011   5398.15       0.608117E+007  0.261291E+007
  1691.43        993163.       0.506232E+011   5395.87       0.607626E+007  0.260718E+007
  1723.05        993163.       0.508021E+011   5393.59       0.607135E+007  0.260144E+007
  1754.68        993163.       0.509810E+011   5391.30       0.606643E+007  0.259569E+007
  1786.31        993163.       0.511600E+011   5389.01       0.606150E+007  0.258993E+007
  1817.93        993163.       0.513391E+011   5386.71       0.605657E+007  0.258417E+007
  1849.56        993163.       0.515183E+011   5384.41       0.605163E+007  0.257839E+007
  1881.18        993163.       0.516976E+011   5382.11       0.604668E+007  0.257261E+007
  1912.81        993163.       0.518769E+011   5379.80       0.604173E+007  0.256682E+007
  1944.43        993163.       0.520563E+011   5377.49       0.603678E+007  0.256102E+007
  1976.06        993163.       0.522357E+011   5375.18       0.603182E+007  0.255521E+007
  2007.68        993163.       0.524152E+011   5372.86       0.602685E+007  0.254940E+007
  2039.31        993163.       0.525947E+011   5370.54       0.602188E+007  0.254358E+007
  2070.94        993163.       0.527742E+011   5368.22       0.601691E+007  0.253775E+007
  2102.56        993163.       0.529538E+011   5365.89       0.601193E+007  0.253191E+007
  2134.19        993163.       0.531334E+011   5363.56       0.600694E+007  0.252607E+007
  2165.81        993163.       0.533130E+011   5361.23       0.600195E+007  0.252022E+007
  2197.44        993163.       0.534926E+011   5358.89       0.599696E+007  0.251436E+007
  2229.06        993163.       0.536722E+011   5356.55       0.599197E+007  0.250850E+007
  2260.69        993163.       0.538518E+011   5354.21       0.598697E+007  0.250263E+007
  2292.32        993163.       0.540315E+011   5351.86       0.598196E+007  0.249675E+007
  2323.94        993163.       0.542111E+011   5349.51       0.597696E+007  0.249087E+007
  2355.57        993163.       0.543907E+011   5347.16       0.597194E+007  0.248498E+007
  2387.19        993163.       0.545704E+011   5344.80       0.596693E+007  0.247909E+007
  2418.82        993163.       0.547500E+011   5342.44       0.596191E+007  0.247318E+007
  2450.44        993163.       0.549296E+011   5340.08       0.595689E+007  0.246728E+007
  2482.07        993163.       0.551092E+011   5337.72       0.595188E+007  0.246136E+007
  2513.69        993163.       0.552888E+011   5335.35       0.594683E+007  0.245544E+007
  2545.32        993163.       0.554683E+011   5332.98       0.594180E+007  0.244952E+007
  2576.95        993163.       0.556479E+011   5330.60       0.593676E+007  0.244359E+007
  2608.57        993163.       0.558274E+011   5328.23       0.593172E+007  0.243765E+007
  2640.20        993163.       0.560068E+011   5325.85       0.592668E+007  0.243170E+007
  2671.82        993163.       0.561863E+011   5323.47       0.592163E+007  0.242576E+007
  2703.45        993163.       0.563657E+011   5321.08       0.591662E+007  0.241980E+007
  2735.07        993163.       0.565451E+011   5318.69       0.591153E+007  0.241384E+007
  2766.70        993163.       0.567245E+011   5316.30       0.590660E+007  0.240787E+007
  1533.30       0.100513E+007  0.510044E+011   5418.07       0.614288E+007  0.264774E+007
  1564.93       0.100513E+007  0.511825E+011   5415.82       0.613801E+007  0.264206E+007
  1596.55       0.100513E+007  0.513607E+011   5413.57       0.613314E+007  0.263638E+007
  1628.18       0.100513E+007  0.515391E+011   5411.31       0.612825E+007  0.263068E+007
  1659.80       0.100513E+007  0.517177E+011   5409.04       0.612336E+007  0.262498E+007
  1691.43       0.100513E+007  0.518963E+011   5406.77       0.611846E+007  0.261926E+007
  1723.05       0.100513E+007  0.520751E+011   5404.50       0.611355E+007  0.261354E+007
  1754.68       0.100513E+007  0.522540E+011   5402.23       0.610864E+007  0.260780E+007
  1786.31       0.100513E+007  0.524330E+011   5399.95       0.610372E+007  0.260206E+007
  1817.93       0.100513E+007  0.526120E+011   5397.66       0.609880E+007  0.259631E+007
  1849.56       0.100513E+007  0.527912E+011   5395.37       0.609387E+007  0.259055E+007
  1881.18       0.100513E+007  0.529704E+011   5393.08       0.608893E+007  0.258478E+007
  1912.81       0.100513E+007  0.531496E+011   5390.79       0.608398E+007  0.257901E+007
  1944.43       0.100513E+007  0.533289E+011   5388.49       0.607904E+007  0.257322E+007
  1976.06       0.100513E+007  0.535083E+011   5386.18       0.607409E+007  0.256743E+007
  2007.68       0.100513E+007  0.536877E+011   5383.88       0.606914E+007  0.256163E+007
  2039.31       0.100513E+007  0.538672E+011   5381.57       0.606418E+007  0.255583E+007
  2070.94       0.100513E+007  0.540467E+011   5379.26       0.605921E+007  0.255001E+007
  2102.56       0.100513E+007  0.542262E+011   5376.94       0.605424E+007  0.254419E+007
  2134.19       0.100513E+007  0.544057E+011   5374.62       0.604927E+007  0.253837E+007
  2165.81       0.100513E+007  0.545852E+011   5372.30       0.604430E+007  0.253253E+007
  2197.44       0.100513E+007  0.547648E+011   5369.97       0.603932E+007  0.252669E+007
  2229.06       0.100513E+007  0.549444E+011   5367.64       0.603432E+007  0.252084E+007
  2260.69       0.100513E+007  0.551240E+011   5365.31       0.602933E+007  0.251499E+007
  2292.32       0.100513E+007  0.553036E+011   5362.97       0.602434E+007  0.250913E+007
  2323.94       0.100513E+007  0.554831E+011   5360.64       0.601934E+007  0.250326E+007
  2355.57       0.100513E+007  0.556627E+011   5358.29       0.601434E+007  0.249739E+007
  2387.19       0.100513E+007  0.558423E+011   5355.95       0.600933E+007  0.249151E+007
  2418.82       0.100513E+007  0.560219E+011   5353.60       0.600432E+007  0.248563E+007
  2450.44       0.100513E+007  0.562014E+011   5351.25       0.599931E+007  0.247973E+007
  2482.07       0.100513E+007  0.563810E+011   5348.90       0.599429E+007  0.247384E+007
  2513.69       0.100513E+007  0.565605E+011   5346.54       0.598927E+007  0.246793E+007
  2545.32       0.100513E+007  0.567400E+011   5344.18       0.598425E+007  0.246202E+007
  2576.95       0.100513E+007  0.569195E+011   5341.82       0.597922E+007  0.245611E+007
  2608.57       0.100513E+007  0.570989E+011   5339.46       0.597419E+007  0.245019E+007
  2640.20       0.100513E+007  0.572784E+011   5337.09       0.596916E+007  0.244426E+007
  2671.82       0.100513E+007  0.574578E+011   5334.72       0.596412E+007  0.243833E+007
  2703.45       0.100513E+007  0.576372E+011   5332.35       0.595909E+007  0.243239E+007
  2735.07       0.100513E+007  0.578165E+011   5329.97       0.595404E+007  0.242645E+007
  2766.70       0.100513E+007  0.579958E+011   5327.59       0.594900E+007  0.242050E+007
  1533.30       0.101709E+007  0.522798E+011   5428.87       0.618499E+007  0.265969E+007
  1564.93       0.101709E+007  0.524578E+011   5426.63       0.618013E+007  0.265403E+007
  1596.55       0.101709E+007  0.526360E+011   5424.38       0.617526E+007  0.264836E+007
  1628.18       0.101709E+007  0.528144E+011   5422.14       0.617038E+007  0.264268E+007
  1659.80       0.101709E+007  0.529929E+011   5419.88       0.616550E+007  0.263699E+007
  1691.43       0.101709E+007  0.531715E+011   5417.63       0.616061E+007  0.263129E+007
  1723.05       0.101709E+007  0.533502E+011   5415.36       0.615571E+007  0.262558E+007
  1754.68       0.101709E+007  0.535290E+011   5413.10       0.615081E+007  0.261986E+007
  1786.31       0.101709E+007  0.537079E+011   5410.83       0.614590E+007  0.261413E+007
  1817.93       0.101709E+007  0.538869E+011   5408.55       0.614098E+007  0.260840E+007
  1849.56       0.101709E+007  0.540660E+011   5406.28       0.613606E+007  0.260265E+007
  1881.18       0.101709E+007  0.542451E+011   5404.00       0.613113E+007  0.259690E+007
  1912.81       0.101709E+007  0.544244E+011   5401.71       0.612620E+007  0.259114E+007
  1944.43       0.101709E+007  0.546036E+011   5399.42       0.612126E+007  0.258537E+007
  1976.06       0.101709E+007  0.547829E+011   5397.13       0.611632E+007  0.257959E+007
  2007.68       0.101709E+007  0.549623E+011   5394.84       0.611138E+007  0.257381E+007
  2039.31       0.101709E+007  0.551417E+011   5392.54       0.610642E+007  0.256802E+007
  2070.94       0.101709E+007  0.553211E+011   5390.24       0.610147E+007  0.256222E+007
  2102.56       0.101709E+007  0.555006E+011   5387.93       0.609651E+007  0.255642E+007
  2134.19       0.101709E+007  0.556801E+011   5385.62       0.609154E+007  0.255061E+007
  2165.81       0.101709E+007  0.558596E+011   5383.31       0.608657E+007  0.254479E+007
  2197.44       0.101709E+007  0.560391E+011   5380.99       0.608160E+007  0.253896E+007
  2229.06       0.101709E+007  0.562186E+011   5378.68       0.607662E+007  0.253313E+007
  2260.69       0.101709E+007  0.563981E+011   5376.36       0.607164E+007  0.252729E+007
  2292.32       0.101709E+007  0.565777E+011   5374.03       0.606666E+007  0.252145E+007
  2323.94       0.101709E+007  0.567572E+011   5371.70       0.606167E+007  0.251560E+007
  2355.57       0.101709E+007  0.569368E+011   5369.37       0.605668E+007  0.250974E+007
  2387.19       0.101709E+007  0.571163E+011   5367.04       0.605168E+007  0.250388E+007
  2418.82       0.101709E+007  0.572958E+011   5364.70       0.604668E+007  0.249801E+007
  2450.44       0.101709E+007  0.574753E+011   5362.37       0.604168E+007  0.249213E+007
  2482.07       0.101709E+007  0.576548E+011   5360.02       0.603667E+007  0.248625E+007
  2513.69       0.101709E+007  0.578343E+011   5357.68       0.603166E+007  0.248036E+007
  2545.32       0.101709E+007  0.580137E+011   5355.33       0.602665E+007  0.247447E+007
  2576.95       0.101709E+007  0.581932E+011   5352.98       0.602163E+007  0.246857E+007
  2608.57       0.101709E+007  0.583726E+011   5350.63       0.601661E+007  0.246267E+007
  2640.20       0.101709E+007  0.585520E+011   5348.27       0.601159E+007  0.245676E+007
  2671.82       0.101709E+007  0.587313E+011   5345.91       0.600656E+007  0.245084E+007
  2703.45       0.101709E+007  0.589107E+011   5343.55       0.600162E+007  0.244492E+007
  2735.07       0.101709E+007  0.590900E+011   5341.19       0.599650E+007  0.243899E+007
  2766.70       0.101709E+007  0.592692E+011   5338.82       0.599147E+007  0.243306E+007
  1533.30       0.102906E+007  0.535572E+011   5439.61       0.622705E+007  0.267158E+007
  1564.93       0.102906E+007  0.537352E+011   5437.38       0.622219E+007  0.266594E+007
  1596.55       0.102906E+007  0.539133E+011   5435.15       0.621733E+007  0.266028E+007
  1628.18       0.102906E+007  0.540916E+011   5432.91       0.621247E+007  0.265462E+007
  1659.80       0.102906E+007  0.542700E+011   5430.67       0.620759E+007  0.264894E+007
  1691.43       0.102906E+007  0.544486E+011   5428.42       0.620271E+007  0.264326E+007
  1723.05       0.102906E+007  0.546272E+011   5426.17       0.619782E+007  0.263756E+007
  1754.68       0.102906E+007  0.548060E+011   5423.92       0.619293E+007  0.263186E+007
  1786.31       0.102906E+007  0.549849E+011   5421.66       0.618803E+007  0.262615E+007
  1817.93       0.102906E+007  0.551638E+011   5419.39       0.618312E+007  0.262043E+007
  1849.56       0.102906E+007  0.553428E+011   5417.13       0.617821E+007  0.261470E+007
  1881.18       0.102906E+007  0.555219E+011   5414.86       0.617329E+007  0.260896E+007
  1912.81       0.102906E+007  0.557011E+011   5412.58       0.616837E+007  0.260321E+007
  1944.43       0.102906E+007  0.558803E+011   5410.30       0.616344E+007  0.259746E+007
  1976.06       0.102906E+007  0.560596E+011   5408.02       0.615851E+007  0.259170E+007
  2007.68       0.102906E+007  0.562389E+011   5405.74       0.615357E+007  0.258593E+007
  2039.31       0.102906E+007  0.564182E+011   5403.45       0.614863E+007  0.258016E+007
  2070.94       0.102906E+007  0.565976E+011   5401.16       0.614368E+007  0.257437E+007
  2102.56       0.102906E+007  0.567770E+011   5398.86       0.613873E+007  0.256858E+007
  2134.19       0.102906E+007  0.569565E+011   5396.57       0.613377E+007  0.256279E+007
  2165.81       0.102906E+007  0.571359E+011   5394.26       0.612881E+007  0.255698E+007
