|6.6.6
primRef_quadrant1_1.tab                                                                             
           2
T(K)    
   1533.3000000000000     
   31.625641025641023     
          40
P(bar)  
   1.0000000000000000     
   11965.794871794871     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  2608.57        35898.4      -0.292753E+011   3220.71        661063.        465018.     
  2640.20        35898.4      -0.290865E+011   3214.77        648403.        460588.     
  2671.82        35898.4      -0.288957E+011   3208.66        635478.        456122.     
  2703.45        35898.4      -0.287028E+011   3202.35        622266.        451617.     
  2735.07        35898.4      -0.285076E+011   3195.85        608739.        447070.     
  2766.70        35898.4      -0.283099E+011   3189.12        594875.        442474.     
  1533.30        47864.2      -0.343846E+011   3406.84       0.109892E+007   624698.     
  1564.93        47864.2      -0.342266E+011   3403.89       0.109061E+007   620759.     
  1596.55        47864.2      -0.340683E+011   3400.91       0.108225E+007   616816.     
  1628.18        47864.2      -0.339097E+011   3397.90       0.107384E+007   612869.     
  1659.80        47864.2      -0.337508E+011   3394.86       0.106538E+007   608919.     
  1691.43        47864.2      -0.335916E+011   3391.78       0.105687E+007   604964.     
  1723.05        47864.2      -0.334321E+011   3388.67       0.104831E+007   601005.     
  1754.68        47864.2      -0.332722E+011   3385.53       0.103969E+007   597042.     
  1786.31        47864.2      -0.331121E+011   3382.34       0.103102E+007   593075.     
  1817.93        47864.2      -0.329516E+011   3379.12       0.102229E+007   589103.     
  1849.56        47864.2      -0.327907E+011   3375.87       0.101351E+007   585127.     
  1881.18        47864.2      -0.326295E+011   3372.57       0.100466E+007   581146.     
  1912.81        47864.2      -0.324679E+011   3369.23        995756.        577160.     
  1944.43        47864.2      -0.323060E+011   3365.86        986789.        573170.     
  1976.06        47864.2      -0.321437E+011   3362.44        977757.        569174.     
  2007.68        47864.2      -0.319810E+011   3358.97        968660.        565172.     
  2039.31        47864.2      -0.318179E+011   3355.46        959494.        561166.     
  2070.94        47864.2      -0.316544E+011   3351.91        950260.        557153.     
  2102.56        47864.2      -0.314905E+011   3348.30        940953.        553134.     
  2134.19        47864.2      -0.313261E+011   3344.65        931572.        549108.     
  2165.81        47864.2      -0.311612E+011   3340.95        922114.        545076.     
  2197.44        47864.2      -0.309959E+011   3337.19        912577.        541037.     
  2229.06        47864.2      -0.308301E+011   3333.38        902957.        536990.     
  2260.69        47864.2      -0.306637E+011   3329.52        893253.        532936.     
  2292.32        47864.2      -0.304968E+011   3325.59        883460.        528873.     
  2323.94        47864.2      -0.303294E+011   3321.60        873577.        524802.     
  2355.57        47864.2      -0.301447E+011   3316.02        860427.        519137.     
  2387.19        47864.2      -0.299763E+011   3311.92        850399.        515053.     
  2418.82        47864.2      -0.298071E+011   3307.74        840267.        510958.     
  2450.44        47864.2      -0.296373E+011   3303.50        830029.        506852.     
  2482.07        47864.2      -0.294669E+011   3299.18        819677.        502735.     
  2513.69        47864.2      -0.292956E+011   3294.79        809208.        498605.     
  2545.32        47864.2      -0.291236E+011   3290.31        798615.        494463.     
  2576.95        47864.2      -0.289507E+011   3285.75        787894.        490306.     
  2608.57        47864.2      -0.287770E+011   3281.10        777037.        486135.     
  2640.20        47864.2      -0.286024E+011   3276.36        766038.        481948.     
  2671.82        47864.2      -0.284268E+011   3271.51        754888.        477744.     
  2703.45        47864.2      -0.282501E+011   3266.57        743579.        473522.     
  2735.07        47864.2      -0.279986E+011   3279.15       0.100927E+007   546229.     
  2766.70        47864.2      -0.278154E+011   3274.02       0.100316E+007   540881.     
  1533.30        59830.0      -0.336020E+011   3443.77       0.118486E+007   641648.     
  1564.93        59830.0      -0.334468E+011   3441.10       0.117690E+007   637735.     
  1596.55        59830.0      -0.332913E+011   3438.40       0.116891E+007   633820.     
  1628.18        59830.0      -0.331357E+011   3435.67       0.116087E+007   629902.     
  1659.80        59830.0      -0.329798E+011   3432.91       0.115279E+007   625981.     
  1691.43        59830.0      -0.328237E+011   3430.13       0.114467E+007   622058.     
  1723.05        59830.0      -0.326673E+011   3427.33       0.113651E+007   618132.     
  1754.68        59830.0      -0.325107E+011   3424.49       0.112830E+007   614203.     
  1786.31        59830.0      -0.323538E+011   3421.63       0.112005E+007   610271.     
  1817.93        59830.0      -0.321968E+011   3418.73       0.111175E+007   606337.     
  1849.56        59830.0      -0.320394E+011   3415.81       0.110340E+007   602400.     
  1881.18        59830.0      -0.318818E+011   3412.85       0.109501E+007   598460.     
  1912.81        59830.0      -0.317240E+011   3409.87       0.108657E+007   594517.     
  1944.43        59830.0      -0.315659E+011   3406.85       0.107808E+007   590571.     
  1976.06        59830.0      -0.314075E+011   3403.80       0.106955E+007   586622.     
  2007.68        59830.0      -0.312489E+011   3400.72       0.106095E+007   582670.     
  2039.31        59830.0      -0.310900E+011   3397.60       0.105231E+007   578715.     
  2070.94        59830.0      -0.309308E+011   3394.45       0.104361E+007   574756.     
  2102.56        59830.0      -0.307713E+011   3391.26       0.103486E+007   570793.     
  2134.19        59830.0      -0.306115E+011   3388.03       0.102605E+007   566827.     
  2165.81        59830.0      -0.304514E+011   3384.77       0.101718E+007   562856.     
  2197.44        59830.0      -0.302910E+011   3381.46       0.100825E+007   558882.     
  2229.06        59830.0      -0.301302E+011   3378.12        999258.        554903.     
  2260.69        59830.0      -0.299691E+011   3374.73        990203.        550920.     
  2292.32        59830.0      -0.298076E+011   3371.30        981073.        546932.     
  2323.94        59830.0      -0.296458E+011   3367.83        971894.        542939.     
  2355.57        59830.0      -0.294836E+011   3364.31        962637.        538941.     
  2387.19        59830.0      -0.293210E+011   3360.75        953307.        534937.     
  2418.82        59830.0      -0.291581E+011   3357.13        943903.        530928.     
  2450.44        59830.0      -0.289946E+011   3353.47        934432.        526913.     
  2482.07        59830.0      -0.288308E+011   3349.76        924863.        522891.     
  2513.69        59830.0      -0.286665E+011   3345.99        915221.        518862.     
  2545.32        59830.0      -0.285017E+011   3342.16        905500.        514826.     
  2576.95        59830.0      -0.283364E+011   3338.28        895678.        510783.     
  2608.57        59830.0      -0.281706E+011   3334.34        885770.        506732.     
  2640.20        59830.0      -0.280042E+011   3330.34        875767.        502672.     
  2671.82        59830.0      -0.276937E+011   3333.35       0.110113E+007   583560.     
  2703.45        59830.0      -0.275141E+011   3328.56       0.109516E+007   578338.     
  2735.07        59830.0      -0.273345E+011   3323.74       0.108913E+007   573103.     
  2766.70        59830.0      -0.271409E+011   3317.62       0.107939E+007   565688.     
  1533.30        71795.8      -0.327802E+011   3478.39       0.126845E+007   657928.     
  1564.93        71795.8      -0.326271E+011   3475.94       0.126080E+007   654030.     
  1596.55        71795.8      -0.324739E+011   3473.46       0.125310E+007   650130.     
  1628.18        71795.8      -0.323205E+011   3470.97       0.124538E+007   646228.     
  1659.80        71795.8      -0.321669E+011   3468.45       0.123761E+007   642324.     
  1691.43        71795.8      -0.320131E+011   3465.91       0.122982E+007   638419.     
  1723.05        71795.8      -0.318591E+011   3463.35       0.122198E+007   634512.     
  1754.68        71795.8      -0.317050E+011   3460.77       0.121411E+007   630603.     
  1786.31        71795.8      -0.315507E+011   3458.16       0.120620E+007   626693.     
  1817.93        71795.8      -0.313962E+011   3455.53       0.119826E+007   622781.     
  1849.56        71795.8      -0.312415E+011   3452.88       0.119028E+007   618867.     
  1881.18        71795.8      -0.310866E+011   3450.20       0.118225E+007   614951.     
  1912.81        71795.8      -0.309316E+011   3447.50       0.117419E+007   611034.     
  1944.43        71795.8      -0.307763E+011   3444.77       0.116609E+007   607115.     
  1976.06        71795.8      -0.306209E+011   3442.01       0.115795E+007   603194.     
  2007.68        71795.8      -0.304653E+011   3439.23       0.114976E+007   599271.     
  2039.31        71795.8      -0.303095E+011   3436.42       0.114153E+007   595347.     
  2070.94        71795.8      -0.301534E+011   3433.58       0.113326E+007   591420.     
  2102.56        71795.8      -0.299972E+011   3430.72       0.112495E+007   587491.     
  2134.19        71795.8      -0.298407E+011   3427.82       0.111659E+007   583561.     
  2165.81        71795.8      -0.296841E+011   3424.90       0.110818E+007   579628.     
  2197.44        71795.8      -0.295272E+011   3421.94       0.109972E+007   575693.     
  2229.06        71795.8      -0.293701E+011   3418.96       0.109122E+007   571755.     
  2260.69        71795.8      -0.292127E+011   3415.94       0.108266E+007   567815.     
  2292.32        71795.8      -0.290551E+011   3412.89       0.107406E+007   563872.     
  2323.94        71795.8      -0.288973E+011   3409.80       0.106540E+007   559927.     
  2355.57        71795.8      -0.287392E+011   3406.68       0.105669E+007   555979.     
  2387.19        71795.8      -0.285809E+011   3403.53       0.104792E+007   552027.     
  2418.82        71795.8      -0.284223E+011   3400.34       0.103910E+007   548073.     
  2450.44        71795.8      -0.282634E+011   3397.11       0.103022E+007   544115.     
  2482.07        71795.8      -0.281042E+011   3393.84       0.102128E+007   540153.     
  2513.69        71795.8      -0.279447E+011   3390.54       0.101227E+007   536188.     
  2545.32        71795.8      -0.277849E+011   3387.19       0.100321E+007   532219.     
  2576.95        71795.8      -0.276248E+011   3383.80        994075.        528246.     
  2608.57        71795.8      -0.274644E+011   3380.37        984876.        524268.     
  2640.20        71795.8      -0.273036E+011   3376.90        975608.        520286.     
  2671.82        71795.8      -0.269632E+011   3373.30       0.117558E+007   607302.     
  2703.45        71795.8      -0.267865E+011   3368.75       0.116965E+007   602172.     
  2735.07        71795.8      -0.266097E+011   3364.17       0.116372E+007   597031.     
  2766.70        71795.8      -0.264329E+011   3359.57       0.115779E+007   591880.     
  1533.30        83761.6      -0.319248E+011   3511.03       0.135006E+007   673639.     
  1564.93        83761.6      -0.317734E+011   3508.77       0.134266E+007   669747.     
  1596.55        83761.6      -0.316219E+011   3506.49       0.133522E+007   665854.     
  1628.18        83761.6      -0.314703E+011   3504.19       0.132776E+007   661959.     
  1659.80        83761.6      -0.313185E+011   3501.88       0.132027E+007   658063.     
  1691.43        83761.6      -0.311665E+011   3499.54       0.131274E+007   654166.     
  1723.05        83761.6      -0.310144E+011   3497.19       0.130519E+007   650268.     
  1754.68        83761.6      -0.308622E+011   3494.82       0.129760E+007   646369.     
  1786.31        83761.6      -0.307098E+011   3492.43       0.128999E+007   642469.     
  1817.93        83761.6      -0.305573E+011   3490.02       0.128234E+007   638568.     
  1849.56        83761.6      -0.304047E+011   3487.59       0.127466E+007   634666.     
  1881.18        83761.6      -0.302519E+011   3485.13       0.126694E+007   630764.     
  1912.81        83761.6      -0.300990E+011   3482.66       0.125919E+007   626860.     
  1944.43        83761.6      -0.299459E+011   3480.17       0.125141E+007   622955.     
  1976.06        83761.6      -0.297927E+011   3477.65       0.124360E+007   619049.     
  2007.68        83761.6      -0.296394E+011   3475.12       0.123575E+007   615143.     
  2039.31        83761.6      -0.294859E+011   3472.56       0.122786E+007   611235.     
  2070.94        83761.6      -0.293322E+011   3469.98       0.121994E+007   607327.     
  2102.56        83761.6      -0.291784E+011   3467.37       0.121198E+007   603417.     
  2134.19        83761.6      -0.290245E+011   3464.75       0.120399E+007   599506.     
  2165.81        83761.6      -0.288704E+011   3462.10       0.119596E+007   595595.     
  2197.44        83761.6      -0.287162E+011   3459.42       0.118788E+007   591682.     
  2229.06        83761.6      -0.285617E+011   3456.72       0.117977E+007   587768.     
  2260.69        83761.6      -0.284072E+011   3453.99       0.117162E+007   583853.     
  2292.32        83761.6      -0.282524E+011   3451.24       0.116343E+007   579936.     
  2323.94        83761.6      -0.280975E+011   3448.46       0.115519E+007   576018.     
  2355.57        83761.6      -0.279424E+011   3445.66       0.114691E+007   572099.     
  2387.19        83761.6      -0.277872E+011   3442.82       0.113857E+007   568178.     
  2418.82        83761.6      -0.276317E+011   3439.96       0.113022E+007   564256.     
  2450.44        83761.6      -0.274761E+011   3437.07       0.112180E+007   560331.     
  2482.07        83761.6      -0.273203E+011   3434.15       0.111334E+007   556405.     
  2513.69        83761.6      -0.271642E+011   3431.20       0.110483E+007   552478.     
  2545.32        83761.6      -0.270080E+011   3428.21       0.109627E+007   548548.     
  2576.95        83761.6      -0.268515E+011   3425.20       0.108766E+007   544616.     
  2608.57        83761.6      -0.266949E+011   3422.15       0.107900E+007   540681.     
  2640.20        83761.6      -0.265380E+011   3419.07       0.107029E+007   536745.     
  2671.82        83761.6      -0.261940E+011   3410.97       0.124863E+007   630181.     
  2703.45        83761.6      -0.260198E+011   3406.63       0.124279E+007   625131.     
  2735.07        83761.6      -0.258455E+011   3402.27       0.123693E+007   620071.     
  2766.70        83761.6      -0.256711E+011   3397.89       0.123110E+007   615002.     
  1533.30        95727.4      -0.316145E+011   3592.38       0.153261E+007   831770.     
  1564.93        95727.4      -0.313784E+011   3582.27       0.152078E+007   821570.     
  1596.55        95727.4      -0.312086E+011   3578.64       0.151512E+007   816866.     
  1628.18        95727.4      -0.310387E+011   3575.00       0.150945E+007   812154.     
  1659.80        95727.4      -0.308687E+011   3571.35       0.150377E+007   807433.     
  1691.43        95727.4      -0.306986E+011   3567.68       0.149809E+007   802706.     
  1723.05        95727.4      -0.305284E+011   3564.00       0.149241E+007   797970.     
  1754.68        95727.4      -0.303581E+011   3560.30       0.148672E+007   793226.     
  1786.31        95727.4      -0.298367E+011   3524.76       0.137176E+007   657699.     
  1817.93        95727.4      -0.296858E+011   3522.53       0.136436E+007   653801.     
  1849.56        95727.4      -0.295347E+011   3520.29       0.135690E+007   649902.     
  1881.18        95727.4      -0.293836E+011   3518.03       0.134949E+007   646004.     
  1912.81        95727.4      -0.292323E+011   3515.75       0.134201E+007   642105.     
  1944.43        95727.4      -0.290809E+011   3513.46       0.133450E+007   638205.     
  1976.06        95727.4      -0.289294E+011   3511.15       0.132696E+007   634305.     
  2007.68        95727.4      -0.287778E+011   3508.81       0.131939E+007   630405.     
  2039.31        95727.4      -0.286261E+011   3506.47       0.131179E+007   626505.     
  2070.94        95727.4      -0.284743E+011   3504.10       0.130417E+007   622604.     
  2102.56        95727.4      -0.283224E+011   3501.71       0.129651E+007   618703.     
  2134.19        95727.4      -0.281704E+011   3499.30       0.128882E+007   614801.     
  2165.81        95727.4      -0.280182E+011   3496.88       0.128109E+007   610900.     
  2197.44        95727.4      -0.278660E+011   3494.43       0.127334E+007   606997.     
  2229.06        95727.4      -0.277136E+011   3491.97       0.126555E+007   603095.     
  2260.69        95727.4      -0.275611E+011   3489.48       0.125773E+007   599192.     
  2292.32        95727.4      -0.274085E+011   3486.97       0.124988E+007   595289.     
  2323.94        95727.4      -0.272558E+011   3484.44       0.124199E+007   591385.     
  2355.57        95727.4      -0.271030E+011   3481.89       0.123406E+007   587480.     
  2387.19        95727.4      -0.269500E+011   3479.31       0.122610E+007   583575.     
  2418.82        95727.4      -0.267969E+011   3476.71       0.121810E+007   579670.     
  2450.44        95727.4      -0.266437E+011   3474.09       0.121007E+007   575764.     
  2482.07        95727.4      -0.264904E+011   3471.45       0.120199E+007   571857.     
  2513.69        95727.4      -0.263369E+011   3468.78       0.119388E+007   567949.     
  2545.32        95727.4      -0.261833E+011   3466.09       0.118573E+007   564041.     
  2576.95        95727.4      -0.260295E+011   3463.37       0.117753E+007   560131.     
  2608.57        95727.4      -0.258756E+011   3460.62       0.116930E+007   556221.     
  2640.20        95727.4      -0.257215E+011   3457.85       0.116102E+007   552310.     
  2671.82        95727.4      -0.255673E+011   3455.05       0.115270E+007   548397.     
  2703.45        95727.4      -0.252716E+011   3445.17       0.126611E+007   617505.     
  2735.07        95727.4      -0.250467E+011   3438.35       0.130895E+007   642340.     
  2766.70        95727.4      -0.248745E+011   3434.15       0.130319E+007   637343.     
  1533.30        107693.      -0.307264E+011   3621.43       0.160149E+007   851518.     
  1564.93        107693.      -0.305576E+011   3617.92       0.159585E+007   846830.     
  1596.55        107693.      -0.303887E+011   3614.39       0.159017E+007   842134.     
  1628.18        107693.      -0.302197E+011   3610.85       0.158451E+007   837429.     
  1659.80        107693.      -0.300506E+011   3607.29       0.157884E+007   832717.     
  1691.43        107693.      -0.298814E+011   3603.73       0.157317E+007   827998.     
  1723.05        107693.      -0.297122E+011   3600.15       0.156749E+007   823271.     
  1754.68        107693.      -0.295428E+011   3596.55       0.156181E+007   818536.     
  1786.31        107693.      -0.293734E+011   3592.95       0.155613E+007   813794.     
  1817.93        107693.      -0.292040E+011   3589.33       0.155045E+007   809045.     
  1849.56        107693.      -0.290344E+011   3585.70       0.154476E+007   804288.     
  1881.18        107693.      -0.288648E+011   3582.05       0.153906E+007   799524.     
  1912.81        107693.      -0.286951E+011   3578.39       0.153337E+007   794753.     
  1944.43        107693.      -0.284646E+011   3568.48       0.152193E+007   784820.     
  1976.06        107693.      -0.282953E+011   3564.81       0.151628E+007   780071.     
  2007.68        107693.      -0.278857E+011   3540.65       0.140105E+007   645149.     
  2039.31        107693.      -0.277354E+011   3538.48       0.139369E+007   641249.     
  2070.94        107693.      -0.275850E+011   3536.29       0.138631E+007   637348.     
  2102.56        107693.      -0.274345E+011   3534.09       0.137891E+007   633448.     
  2134.19        107693.      -0.272840E+011   3531.87       0.137148E+007   629547.     
  2165.81        107693.      -0.271333E+011   3529.63       0.136403E+007   625647.     
  2197.44        107693.      -0.269826E+011   3527.38       0.135654E+007   621747.     
  2229.06        107693.      -0.268318E+011   3525.11       0.134903E+007   617847.     
