|6.6.6
primRef_quadrant3_1.tab                                                                             
           2
T(K)    
   300.00000000000000     
   31.623076923076923     
          40
P(bar)  
   466667.00000000000     
   11965.820512820514     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  1470.05        478633.      -0.307699E+010   4880.18       0.424503E+007  0.206893E+007
  1501.68        478633.      -0.289240E+010   4877.25       0.423957E+007  0.206235E+007
  1533.30        478633.      -0.270766E+010   4874.33       0.423408E+007  0.205577E+007
  300.000        490599.      -0.813389E+010   4989.28       0.447025E+007  0.229969E+007
  331.623        490599.      -0.802392E+010   4987.65       0.446711E+007  0.229594E+007
  363.246        490599.      -0.790397E+010   4985.86       0.446368E+007  0.229186E+007
  394.869        490599.      -0.777555E+010   4983.95       0.446001E+007  0.228748E+007
  426.492        490599.      -0.763993E+010   4981.93       0.445613E+007  0.228286E+007
  458.115        490599.      -0.749819E+010   4979.82       0.445208E+007  0.227802E+007
  489.738        490599.      -0.735121E+010   4977.62       0.444787E+007  0.227300E+007
  521.362        490599.      -0.719975E+010   4975.35       0.444353E+007  0.226783E+007
  552.985        490599.      -0.704443E+010   4973.03       0.443907E+007  0.226251E+007
  584.608        490599.      -0.688576E+010   4970.65       0.443451E+007  0.225708E+007
  616.231        490599.      -0.672420E+010   4968.22       0.442987E+007  0.225154E+007
  647.854        490599.      -0.656011E+010   4965.75       0.442515E+007  0.224591E+007
  679.477        490599.      -0.639380E+010   4963.25       0.442036E+007  0.224020E+007
  711.100        490599.      -0.622553E+010   4960.71       0.441551E+007  0.223442E+007
  742.723        490599.      -0.605554E+010   4958.14       0.441061E+007  0.222857E+007
  774.346        490599.      -0.588403E+010   4955.54       0.440566E+007  0.222266E+007
  805.969        490599.      -0.571115E+010   4952.92       0.440066E+007  0.221669E+007
  837.592        490599.      -0.553706E+010   4950.28       0.439563E+007  0.221068E+007
  869.215        490599.      -0.536188E+010   4947.61       0.439056E+007  0.220462E+007
  900.838        490599.      -0.518572E+010   4944.93       0.438545E+007  0.219852E+007
  932.462        490599.      -0.500869E+010   4942.23       0.438032E+007  0.219239E+007
  964.085        490599.      -0.483087E+010   4939.51       0.437516E+007  0.218622E+007
  995.708        490599.      -0.465233E+010   4936.78       0.436997E+007  0.218001E+007
  1027.33        490599.      -0.447314E+010   4934.03       0.436475E+007  0.217378E+007
  1058.95        490599.      -0.429336E+010   4931.27       0.435952E+007  0.216751E+007
  1090.58        490599.      -0.411304E+010   4928.50       0.435426E+007  0.216123E+007
  1122.20        490599.      -0.393223E+010   4925.71       0.434899E+007  0.215491E+007
  1153.82        490599.      -0.375098E+010   4922.92       0.434369E+007  0.214857E+007
  1185.45        490599.      -0.356932E+010   4920.11       0.433838E+007  0.214221E+007
  1217.07        490599.      -0.338728E+010   4917.29       0.433306E+007  0.213583E+007
  1248.69        490599.      -0.320490E+010   4914.46       0.432771E+007  0.212942E+007
  1280.32        490599.      -0.302221E+010   4911.62       0.432235E+007  0.212300E+007
  1311.94        490599.      -0.283923E+010   4908.78       0.431698E+007  0.211656E+007
  1343.56        490599.      -0.265599E+010   4905.92       0.431160E+007  0.211010E+007
  1375.18        490599.      -0.247250E+010   4903.05       0.430620E+007  0.210362E+007
  1406.81        490599.      -0.228879E+010   4900.18       0.430079E+007  0.209713E+007
  1438.43        490599.      -0.210487E+010   4897.30       0.429537E+007  0.209062E+007
  1470.05        490599.      -0.192076E+010   4894.41       0.428993E+007  0.208410E+007
  1501.68        490599.      -0.173647E+010   4891.51       0.428449E+007  0.207755E+007
  1533.30        490599.      -0.155203E+010   4888.60       0.427903E+007  0.207100E+007
  300.000        502564.      -0.696100E+010   5002.64       0.451431E+007  0.231373E+007
  331.623        502564.      -0.685154E+010   5001.03       0.451120E+007  0.231002E+007
  363.246        502564.      -0.673210E+010   4999.26       0.450779E+007  0.230596E+007
  394.869        502564.      -0.660417E+010   4997.37       0.450414E+007  0.230161E+007
  426.492        502564.      -0.646902E+010   4995.36       0.450028E+007  0.229701E+007
  458.115        502564.      -0.632772E+010   4993.27       0.449625E+007  0.229220E+007
  489.738        502564.      -0.618118E+010   4991.09       0.449206E+007  0.228721E+007
  521.362        502564.      -0.603014E+010   4988.84       0.448774E+007  0.228206E+007
  552.985        502564.      -0.587522E+010   4986.53       0.448330E+007  0.227678E+007
  584.608        502564.      -0.571695E+010   4984.17       0.447877E+007  0.227137E+007
  616.231        502564.      -0.555577E+010   4981.77       0.447414E+007  0.226586E+007
  647.854        502564.      -0.539205E+010   4979.32       0.446944E+007  0.226026E+007
  679.477        502564.      -0.522610E+010   4976.83       0.446467E+007  0.225458E+007
  711.100        502564.      -0.505819E+010   4974.31       0.445984E+007  0.224882E+007
  742.723        502564.      -0.488855E+010   4971.76       0.445496E+007  0.224299E+007
  774.346        502564.      -0.471737E+010   4969.19       0.445003E+007  0.223711E+007
  805.969        502564.      -0.454482E+010   4966.59       0.444505E+007  0.223118E+007
  837.592        502564.      -0.437106E+010   4963.96       0.444004E+007  0.222519E+007
  869.215        502564.      -0.419620E+010   4961.32       0.443499E+007  0.221916E+007
  900.838        502564.      -0.402037E+010   4958.66       0.442990E+007  0.221309E+007
  932.462        502564.      -0.384365E+010   4955.98       0.442479E+007  0.220698E+007
  964.085        502564.      -0.366614E+010   4953.28       0.441964E+007  0.220083E+007
  995.708        502564.      -0.348790E+010   4950.57       0.441448E+007  0.219466E+007
  1027.33        502564.      -0.330902E+010   4947.85       0.440928E+007  0.218845E+007
  1058.95        502564.      -0.312954E+010   4945.11       0.440407E+007  0.218222E+007
  1090.58        502564.      -0.294952E+010   4942.35       0.439883E+007  0.217595E+007
  1122.20        502564.      -0.276902E+010   4939.59       0.439358E+007  0.216967E+007
  1153.82        502564.      -0.258806E+010   4936.81       0.438830E+007  0.216336E+007
  1185.45        502564.      -0.240669E+010   4934.03       0.438301E+007  0.215702E+007
  1217.07        502564.      -0.222495E+010   4931.23       0.437770E+007  0.215067E+007
  1248.69        502564.      -0.204287E+010   4928.42       0.437238E+007  0.214429E+007
  1280.32        502564.      -0.186047E+010   4925.61       0.436704E+007  0.213790E+007
  1311.94        502564.      -0.167778E+010   4922.78       0.436169E+007  0.213148E+007
  1343.56        502564.      -0.149483E+010   4919.95       0.435633E+007  0.212505E+007
  1375.18        502564.      -0.131163E+010   4917.10       0.435095E+007  0.211861E+007
  1406.81        502564.      -0.112821E+010   4914.25       0.434556E+007  0.211214E+007
  1438.43        502564.      -0.944582E+009   4911.39       0.434016E+007  0.210566E+007
  1470.05        502564.      -0.760763E+009   4908.52       0.433474E+007  0.209916E+007
  1501.68        502564.      -0.576769E+009   4905.65       0.432932E+007  0.209265E+007
  1533.30        502564.      -0.392613E+009   4902.76       0.432388E+007  0.208613E+007
  300.000        514530.      -0.578476E+010   5015.91       0.455831E+007  0.232770E+007
  331.623        514530.      -0.567580E+010   5014.31       0.455521E+007  0.232401E+007
  363.246        514530.      -0.555685E+010   5012.56       0.455182E+007  0.231998E+007
  394.869        514530.      -0.542940E+010   5010.68       0.454820E+007  0.231565E+007
  426.492        514530.      -0.529471E+010   5008.70       0.454436E+007  0.231108E+007
  458.115        514530.      -0.515386E+010   5006.62       0.454034E+007  0.230630E+007
  489.738        514530.      -0.500774E+010   5004.46       0.453617E+007  0.230134E+007
  521.362        514530.      -0.485711E+010   5002.23       0.453187E+007  0.229622E+007
  552.985        514530.      -0.470259E+010   4999.94       0.452745E+007  0.229096E+007
  584.608        514530.      -0.454471E+010   4997.60       0.452294E+007  0.228558E+007
  616.231        514530.      -0.438390E+010   4995.21       0.451834E+007  0.228010E+007
  647.854        514530.      -0.422054E+010   4992.78       0.451365E+007  0.227452E+007
  679.477        514530.      -0.405494E+010   4990.32       0.450891E+007  0.226886E+007
  711.100        514530.      -0.388738E+010   4987.82       0.450410E+007  0.226313E+007
  742.723        514530.      -0.371807E+010   4985.29       0.449923E+007  0.225734E+007
  774.346        514530.      -0.354722E+010   4982.73       0.449432E+007  0.225148E+007
  805.969        514530.      -0.337500E+010   4980.15       0.448936E+007  0.224557E+007
  837.592        514530.      -0.320155E+010   4977.55       0.448437E+007  0.223961E+007
  869.215        514530.      -0.302701E+010   4974.93       0.447933E+007  0.223361E+007
  900.838        514530.      -0.285149E+010   4972.28       0.447427E+007  0.222756E+007
  932.462        514530.      -0.267507E+010   4969.62       0.446917E+007  0.222148E+007
  964.085        514530.      -0.249786E+010   4966.95       0.446405E+007  0.221536E+007
  995.708        514530.      -0.231993E+010   4964.26       0.445890E+007  0.220921E+007
  1027.33        514530.      -0.214134E+010   4961.55       0.445373E+007  0.220303E+007
  1058.95        514530.      -0.196215E+010   4958.83       0.444853E+007  0.219682E+007
  1090.58        514530.      -0.178243E+010   4956.10       0.444331E+007  0.219059E+007
  1122.20        514530.      -0.160221E+010   4953.36       0.443808E+007  0.218433E+007
  1153.82        514530.      -0.142154E+010   4950.60       0.443282E+007  0.217805E+007
  1185.45        514530.      -0.124046E+010   4947.84       0.442755E+007  0.217174E+007
  1217.07        514530.      -0.105901E+010   4945.06       0.442226E+007  0.216541E+007
  1248.69        514530.      -0.877208E+009   4942.28       0.441696E+007  0.215906E+007
  1280.32        514530.      -0.695092E+009   4939.48       0.441164E+007  0.215270E+007
  1311.94        514530.      -0.512687E+009   4936.68       0.440631E+007  0.214631E+007
  1343.56        514530.      -0.330015E+009   4933.86       0.440097E+007  0.213991E+007
  1375.18        514530.      -0.147099E+009   4931.04       0.439561E+007  0.213349E+007
  1406.81        514530.       0.360428E+008   4928.21       0.439024E+007  0.212705E+007
  1438.43        514530.       0.219391E+009   4925.37       0.438486E+007  0.212060E+007
  1470.05        514530.       0.402930E+009   4922.53       0.437946E+007  0.211413E+007
  1501.68        514530.       0.586645E+009   4919.67       0.437406E+007  0.210765E+007
  1533.30        514530.       0.770520E+009   4916.81       0.436865E+007  0.210115E+007
  300.000        526496.      -0.460522E+010   5029.08       0.460223E+007  0.234159E+007
  331.623        526496.      -0.449676E+010   5027.50       0.459915E+007  0.233792E+007
  363.246        526496.      -0.437829E+010   5025.76       0.459578E+007  0.233391E+007
  394.869        526496.      -0.425131E+010   5023.91       0.459218E+007  0.232962E+007
  426.492        526496.      -0.411707E+010   5021.94       0.458836E+007  0.232508E+007
  458.115        526496.      -0.397665E+010   5019.88       0.458436E+007  0.232032E+007
  489.738        526496.      -0.383096E+010   5017.74       0.458021E+007  0.231538E+007
  521.362        526496.      -0.368073E+010   5015.53       0.457593E+007  0.231029E+007
  552.985        526496.      -0.352660E+010   5013.26       0.457153E+007  0.230506E+007
  584.608        526496.      -0.336909E+010   5010.93       0.456704E+007  0.229970E+007
  616.231        526496.      -0.320865E+010   5008.56       0.456245E+007  0.229425E+007
  647.854        526496.      -0.304564E+010   5006.15       0.455779E+007  0.228870E+007
  679.477        526496.      -0.288038E+010   5003.71       0.455306E+007  0.228307E+007
  711.100        526496.      -0.271315E+010   5001.23       0.454827E+007  0.227736E+007
  742.723        526496.      -0.254417E+010   4998.72       0.454342E+007  0.227159E+007
  774.346        526496.      -0.237365E+010   4996.18       0.453853E+007  0.226576E+007
  805.969        526496.      -0.220174E+010   4993.62       0.453359E+007  0.225988E+007
  837.592        526496.      -0.202860E+010   4991.03       0.452862E+007  0.225394E+007
  869.215        526496.      -0.185437E+010   4988.43       0.452360E+007  0.224797E+007
  900.838        526496.      -0.167914E+010   4985.81       0.451855E+007  0.224195E+007
  932.462        526496.      -0.150303E+010   4983.17       0.451348E+007  0.223589E+007
  964.085        526496.      -0.132611E+010   4980.51       0.450837E+007  0.222980E+007
  995.708        526496.      -0.114846E+010   4977.84       0.450324E+007  0.222368E+007
  1027.33        526496.      -0.970161E+009   4975.16       0.449809E+007  0.221752E+007
  1058.95        526496.      -0.791261E+009   4972.46       0.449291E+007  0.221134E+007
  1090.58        526496.      -0.611819E+009   4969.75       0.448771E+007  0.220513E+007
  1122.20        526496.      -0.431881E+009   4967.02       0.448250E+007  0.219890E+007
  1153.82        526496.      -0.251491E+009   4964.29       0.447726E+007  0.219264E+007
  1185.45        526496.      -0.706896E+008   4961.54       0.447201E+007  0.218636E+007
  1217.07        526496.       0.110490E+009   4958.79       0.446674E+007  0.218006E+007
  1248.69        526496.       0.292015E+009   4956.02       0.446145E+007  0.217374E+007
  1280.32        526496.       0.473857E+009   4953.25       0.445616E+007  0.216740E+007
  1311.94        526496.       0.655990E+009   4950.47       0.445084E+007  0.216104E+007
  1343.56        526496.       0.838389E+009   4947.67       0.444552E+007  0.215467E+007
  1375.18        526496.       0.102103E+010   4944.87       0.444018E+007  0.214828E+007
  1406.81        526496.       0.120390E+010   4942.06       0.443483E+007  0.214187E+007
  1438.43        526496.       0.138698E+010   4939.25       0.442947E+007  0.213544E+007
  1470.05        526496.       0.157025E+010   4936.42       0.442410E+007  0.212900E+007
  1501.68        526496.       0.175370E+010   4933.59       0.441871E+007  0.212255E+007
  1533.30        526496.       0.193730E+010   4930.75       0.441332E+007  0.211608E+007
  300.000        538462.      -0.342243E+010   5042.16       0.464608E+007  0.235539E+007
  331.623        538462.      -0.331446E+010   5040.59       0.464302E+007  0.235175E+007
  363.246        538462.      -0.319648E+010   5038.88       0.463967E+007  0.234777E+007
  394.869        538462.      -0.306995E+010   5037.03       0.463608E+007  0.234350E+007
  426.492        538462.      -0.293615E+010   5035.08       0.463228E+007  0.233899E+007
  458.115        538462.      -0.279616E+010   5033.04       0.462831E+007  0.233426E+007
  489.738        538462.      -0.265088E+010   5030.92       0.462418E+007  0.232935E+007
  521.362        538462.      -0.250104E+010   5028.73       0.461991E+007  0.232428E+007
  552.985        538462.      -0.234729E+010   5026.48       0.461554E+007  0.231907E+007
  584.608        538462.      -0.219015E+010   5024.17       0.461106E+007  0.231374E+007
  616.231        538462.      -0.203006E+010   5021.82       0.460649E+007  0.230831E+007
  647.854        538462.      -0.186740E+010   5019.43       0.460185E+007  0.230279E+007
  679.477        538462.      -0.170248E+010   5017.00       0.459714E+007  0.229718E+007
  711.100        538462.      -0.153558E+010   5014.54       0.459237E+007  0.229150E+007
  742.723        538462.      -0.136692E+010   5012.05       0.458754E+007  0.228576E+007
  774.346        538462.      -0.119671E+010   5009.53       0.458266E+007  0.227995E+007
  805.969        538462.      -0.102511E+010   5006.99       0.457775E+007  0.227410E+007
  837.592        538462.      -0.852272E+009   5004.42       0.457279E+007  0.226819E+007
  869.215        538462.      -0.678331E+009   5001.84       0.456779E+007  0.226224E+007
  900.838        538462.      -0.503397E+009   4999.23       0.456276E+007  0.225624E+007
  932.462        538462.      -0.327570E+009   4996.61       0.455770E+007  0.225021E+007
  964.085        538462.      -0.150936E+009   4993.98       0.455262E+007  0.224415E+007
  995.708        538462.       0.264274E+008   4991.33       0.454750E+007  0.223805E+007
  1027.33        538462.       0.204451E+009   4988.66       0.454237E+007  0.223192E+007
  1058.95        538462.       0.383075E+009   4985.98       0.453721E+007  0.222577E+007
  1090.58        538462.       0.562244E+009   4983.29       0.453203E+007  0.221959E+007
  1122.20        538462.       0.741910E+009   4980.59       0.452683E+007  0.221338E+007
  1153.82        538462.       0.922029E+009   4977.87       0.452161E+007  0.220715E+007
  1185.45        538462.       0.110256E+010   4975.15       0.451638E+007  0.220090E+007
  1217.07        538462.       0.128348E+010   4972.41       0.451113E+007  0.219462E+007
  1248.69        538462.       0.146473E+010   4969.67       0.450587E+007  0.218833E+007
  1280.32        538462.       0.164631E+010   4966.91       0.450058E+007  0.218202E+007
  1311.94        538462.       0.182818E+010   4964.15       0.449529E+007  0.217568E+007
  1343.56        538462.       0.201032E+010   4961.38       0.448999E+007  0.216933E+007
  1375.18        538462.       0.219270E+010   4958.60       0.448467E+007  0.216297E+007
  1406.81        538462.       0.237531E+010   4955.81       0.447934E+007  0.215659E+007
  1438.43        538462.       0.255813E+010   4953.01       0.447399E+007  0.215019E+007
  1470.05        538462.       0.274113E+010   4950.21       0.446864E+007  0.214378E+007
  1501.68        538462.       0.292432E+010   4947.40       0.446328E+007  0.213735E+007
  1533.30        538462.       0.310766E+010   4944.58       0.445790E+007  0.213091E+007
  300.000        550428.      -0.223646E+010   5055.15       0.468985E+007  0.236912E+007
  331.623        550428.      -0.212897E+010   5053.60       0.468681E+007  0.236551E+007
  363.246        550428.      -0.201145E+010   5051.90       0.468349E+007  0.236155E+007
  394.869        550428.      -0.188538E+010   5050.07       0.467992E+007  0.235731E+007
  426.492        550428.      -0.175202E+010   5048.14       0.467614E+007  0.235282E+007
  458.115        550428.      -0.161244E+010   5046.11       0.467218E+007  0.234811E+007
  489.738        550428.      -0.146756E+010   5044.01       0.466807E+007  0.234323E+007
  521.362        550428.      -0.131811E+010   5041.83       0.466383E+007  0.233819E+007
  552.985        550428.      -0.116473E+010   5039.60       0.465947E+007  0.233300E+007
  584.608        550428.      -0.100795E+010   5037.31       0.465501E+007  0.232770E+007
  616.231        550428.      -0.848210E+009   5034.98       0.465046E+007  0.232230E+007
  647.854        550428.      -0.685886E+009   5032.61       0.464584E+007  0.231680E+007
  679.477        550428.      -0.521296E+009   5030.20       0.464114E+007  0.231122E+007
  711.100        550428.      -0.354711E+009   5027.75       0.463639E+007  0.230557E+007
  742.723        550428.      -0.186364E+009   5025.28       0.463158E+007  0.229985E+007
  774.346        550428.      -0.164544E+008   5022.78       0.462672E+007  0.229407E+007
  805.969        550428.       0.154846E+009   5020.26       0.462182E+007  0.228823E+007
  837.592        550428.       0.327387E+009   5017.71       0.461688E+007  0.228235E+007
  869.215        550428.       0.501040E+009   5015.15       0.461190E+007  0.227642E+007
  900.838        550428.       0.675689E+009   5012.56       0.460689E+007  0.227046E+007
  932.462        550428.       0.851237E+009   5009.96       0.460185E+007  0.226445E+007
  964.085        550428.       0.102759E+010   5007.34       0.459678E+007  0.225841E+007
  995.708        550428.       0.120468E+010   5004.71       0.459169E+007  0.225234E+007
  1027.33        550428.       0.138244E+010   5002.06       0.458657E+007  0.224624E+007
  1058.95        550428.       0.156079E+010   4999.40       0.458143E+007  0.224011E+007
  1090.58        550428.       0.173970E+010   4996.73       0.457627E+007  0.223395E+007
  1122.20        550428.       0.191910E+010   4994.05       0.457109E+007  0.222777E+007
  1153.82        550428.       0.209896E+010   4991.35       0.456589E+007  0.222157E+007
  1185.45        550428.       0.227923E+010   4988.65       0.456067E+007  0.221534E+007
  1217.07        550428.       0.245989E+010   4985.93       0.455544E+007  0.220909E+007
  1248.69        550428.       0.264089E+010   4983.21       0.455020E+007  0.220282E+007
  1280.32        550428.       0.282221E+010   4980.47       0.454493E+007  0.219654E+007
  1311.94        550428.       0.300382E+010   4977.73       0.453966E+007  0.219023E+007
  1343.56        550428.       0.318571E+010   4974.98       0.453437E+007  0.218391E+007
  1375.18        550428.       0.336784E+010   4972.22       0.452907E+007  0.217757E+007
  1406.81        550428.       0.355019E+010   4969.45       0.452376E+007  0.217121E+007
  1438.43        550428.       0.373275E+010   4966.68       0.451844E+007  0.216484E+007
  1470.05        550428.       0.391551E+010   4963.89       0.451310E+007  0.215846E+007
  1501.68        550428.       0.409844E+010   4961.10       0.450776E+007  0.215206E+007
  1533.30        550428.       0.428154E+010   4958.31       0.450240E+007  0.214564E+007
  300.000        562394.      -0.104736E+010   5068.05       0.473356E+007  0.238278E+007
  331.623        562394.      -0.940335E+009   5066.52       0.473054E+007  0.237919E+007
  363.246        562394.      -0.823273E+009   5064.83       0.472724E+007  0.237526E+007
  394.869        562394.      -0.697641E+009   5063.02       0.472368E+007  0.237104E+007
  426.492        562394.      -0.564709E+009   5061.11       0.471992E+007  0.236657E+007
  458.115        562394.      -0.425546E+009   5059.10       0.471598E+007  0.236189E+007
  489.738        562394.      -0.281055E+009   5057.01       0.471189E+007  0.235703E+007
  521.362        562394.      -0.131986E+009   5054.85       0.470767E+007  0.235202E+007
  552.985        562394.       0.210272E+008   5052.64       0.470333E+007  0.234686E+007
  584.608        562394.       0.177457E+009   5050.37       0.469888E+007  0.234158E+007
  616.231        562394.       0.336857E+009   5048.05       0.469435E+007  0.233620E+007
  647.854        562394.       0.498852E+009   5045.69       0.468975E+007  0.233073E+007
  679.477        562394.       0.663122E+009   5043.30       0.468507E+007  0.232517E+007
  711.100        562394.       0.829395E+009   5040.88       0.468034E+007  0.231955E+007
  742.723        562394.       0.997438E+009   5038.42       0.467555E+007  0.231385E+007
  774.346        562394.       0.116705E+010   5035.94       0.467071E+007  0.230810E+007
  805.969        562394.       0.133806E+010   5033.44       0.466582E+007  0.230229E+007
  837.592        562394.       0.151032E+010   5030.91       0.466090E+007  0.229643E+007
  869.215        562394.       0.168369E+010   5028.36       0.465594E+007  0.229053E+007
  900.838        562394.       0.185806E+010   5025.80       0.465095E+007  0.228459E+007
  932.462        562394.       0.203334E+010   5023.21       0.464592E+007  0.227861E+007
  964.085        562394.       0.220943E+010   5020.61       0.464087E+007  0.227259E+007
  995.708        562394.       0.238625E+010   5018.00       0.463580E+007  0.226654E+007
  1027.33        562394.       0.256374E+010   5015.37       0.463069E+007  0.226047E+007
  1058.95        562394.       0.274184E+010   5012.73       0.462557E+007  0.225436E+007
  1090.58        562394.       0.292048E+010   5010.08       0.462043E+007  0.224823E+007
  1122.20        562394.       0.309963E+010   5007.41       0.461527E+007  0.224207E+007
  1153.82        562394.       0.327924E+010   5004.74       0.461008E+007  0.223589E+007
  1185.45        562394.       0.345926E+010   5002.05       0.460489E+007  0.222969E+007
  1217.07        562394.       0.363966E+010   4999.36       0.459967E+007  0.222347E+007
