|6.6.6
primRef_quadrant0_1.tab                                                                             
           2
T(K)    
   300.00000000000000     
   31.623076923076923     
          40
P(bar)  
   1.0000000000000000     
   11965.794871794871     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  426.492        35898.4      -0.404569E+011   3460.97       0.128098E+007   740488.     
  458.115        35898.4      -0.403229E+011   3458.89       0.127454E+007   737084.     
  489.738        35898.4      -0.401860E+011   3456.76       0.126794E+007   733611.     
  521.362        35898.4      -0.400468E+011   3454.58       0.126121E+007   730081.     
  552.985        35898.4      -0.399056E+011   3452.36       0.125436E+007   726503.     
  584.608        35898.4      -0.397625E+011   3450.09       0.124741E+007   722883.     
  616.231        35898.4      -0.396180E+011   3447.78       0.124037E+007   719227.     
  647.854        35898.4      -0.394721E+011   3445.44       0.123324E+007   715540.     
  679.477        35898.4      -0.393250E+011   3443.06       0.122603E+007   711826.     
  711.100        35898.4      -0.391769E+011   3440.65       0.121876E+007   708089.     
  742.723        35898.4      -0.390278E+011   3438.20       0.121141E+007   704330.     
  774.346        35898.4      -0.388778E+011   3435.73       0.120400E+007   700553.     
  805.969        35898.4      -0.387270E+011   3433.22       0.119652E+007   696759.     
  837.592        35898.4      -0.385756E+011   3430.68       0.118899E+007   692950.     
  869.215        35898.4      -0.384234E+011   3428.11       0.118140E+007   689127.     
  900.838        35898.4      -0.382707E+011   3425.52       0.117376E+007   685293.     
  932.462        35898.4      -0.381174E+011   3422.89       0.116607E+007   681447.     
  964.085        35898.4      -0.379635E+011   3420.23       0.115832E+007   677590.     
  995.708        35898.4      -0.378091E+011   3417.55       0.115052E+007   673724.     
  1027.33        35898.4      -0.376543E+011   3414.83       0.114267E+007   669850.     
  1058.95        35898.4      -0.374989E+011   3412.09       0.113477E+007   665967.     
  1090.58        35898.4      -0.373432E+011   3409.32       0.112682E+007   662076.     
  1122.20        35898.4      -0.371870E+011   3406.51       0.111882E+007   658178.     
  1153.82        35898.4      -0.370303E+011   3403.68       0.111077E+007   654273.     
  1185.45        35898.4      -0.368733E+011   3400.81       0.110267E+007   650361.     
  1217.07        35898.4      -0.367159E+011   3397.92       0.109452E+007   646443.     
  1248.69        35898.4      -0.365581E+011   3394.99       0.108632E+007   642518.     
  1280.32        35898.4      -0.363998E+011   3392.03       0.107806E+007   638588.     
  1311.94        35898.4      -0.362413E+011   3389.03       0.106977E+007   634652.     
  1343.56        35898.4      -0.360823E+011   3386.01       0.106141E+007   630710.     
  1375.18        35898.4      -0.359229E+011   3382.95       0.105301E+007   626763.     
  1406.81        35898.4      -0.357632E+011   3379.85       0.104455E+007   622809.     
  1438.43        35898.4      -0.356031E+011   3376.72       0.103603E+007   618851.     
  1470.05        35898.4      -0.354426E+011   3373.55       0.102746E+007   614887.     
  1501.68        35898.4      -0.352817E+011   3370.35       0.101884E+007   610917.     
  1533.30        35898.4      -0.351205E+011   3367.11       0.101015E+007   606942.     
  300.000        47864.2      -0.413349E+011   3600.52       0.145947E+007   919205.     
  331.623        47864.2      -0.412072E+011   3597.85       0.145521E+007   915785.     
  363.246        47864.2      -0.410725E+011   3595.03       0.145072E+007   912173.     
  394.869        47864.2      -0.409319E+011   3592.08       0.144603E+007   908404.     
  426.492        47864.2      -0.407865E+011   3589.02       0.144118E+007   904504.     
  458.115        47864.2      -0.406372E+011   3585.87       0.143620E+007   900495.     
  489.738        47864.2      -0.404846E+011   3582.65       0.143111E+007   896394.     
  521.362        47864.2      -0.403291E+011   3579.35       0.142592E+007   892215.     
  552.985        47864.2      -0.401713E+011   3575.99       0.142065E+007   887969.     
  584.608        47864.2      -0.400115E+011   3572.58       0.141532E+007   883664.     
  616.231        47864.2      -0.391082E+011   3506.00       0.134632E+007   776962.     
  647.854        47864.2      -0.386623E+011   3478.29       0.131321E+007   732601.     
  679.477        47864.2      -0.385172E+011   3476.09       0.130623E+007   728902.     
  711.100        47864.2      -0.383710E+011   3473.86       0.129919E+007   725179.     
  742.723        47864.2      -0.382240E+011   3471.61       0.129209E+007   721436.     
  774.346        47864.2      -0.380761E+011   3469.33       0.128492E+007   717674.     
  805.969        47864.2      -0.379274E+011   3467.02       0.127770E+007   713896.     
  837.592        47864.2      -0.377781E+011   3464.68       0.127043E+007   710104.     
  869.215        47864.2      -0.376282E+011   3462.32       0.126310E+007   706299.     
  900.838        47864.2      -0.374776E+011   3459.94       0.125573E+007   702483.     
  932.462        47864.2      -0.373266E+011   3457.53       0.124831E+007   698656.     
  964.085        47864.2      -0.371751E+011   3455.09       0.124084E+007   694819.     
  995.708        47864.2      -0.370231E+011   3452.63       0.123333E+007   690973.     
  1027.33        47864.2      -0.368706E+011   3450.14       0.122577E+007   687119.     
  1058.95        47864.2      -0.367178E+011   3447.63       0.121817E+007   683258.     
  1090.58        47864.2      -0.365646E+011   3445.10       0.121052E+007   679390.     
  1122.20        47864.2      -0.364110E+011   3442.54       0.120283E+007   675516.     
  1153.82        47864.2      -0.362570E+011   3439.95       0.119510E+007   671636.     
  1185.45        47864.2      -0.361027E+011   3437.34       0.118732E+007   667750.     
  1217.07        47864.2      -0.359481E+011   3434.70       0.117951E+007   663859.     
  1248.69        47864.2      -0.357931E+011   3432.04       0.117165E+007   659962.     
  1280.32        47864.2      -0.356378E+011   3429.35       0.116374E+007   656061.     
  1311.94        47864.2      -0.354822E+011   3426.64       0.115580E+007   652155.     
  1343.56        47864.2      -0.353263E+011   3423.89       0.114781E+007   648245.     
  1375.18        47864.2      -0.351701E+011   3421.12       0.113977E+007   644331.     
  1406.81        47864.2      -0.350136E+011   3418.32       0.113169E+007   640412.     
  1438.43        47864.2      -0.348568E+011   3415.50       0.112357E+007   636490.     
  1470.05        47864.2      -0.346997E+011   3412.64       0.111540E+007   632563.     
  1501.68        47864.2      -0.345423E+011   3409.75       0.110718E+007   628632.     
  1533.30        47864.2      -0.343846E+011   3406.84       0.109892E+007   624698.     
  300.000        59830.0      -0.405585E+011   3636.90       0.153642E+007   945297.     
  331.623        59830.0      -0.404324E+011   3634.32       0.153220E+007   941905.     
  363.246        59830.0      -0.402991E+011   3631.59       0.152774E+007   938319.     
  394.869        59830.0      -0.401601E+011   3628.74       0.152309E+007   934574.     
  426.492        59830.0      -0.399350E+011   3618.61       0.151109E+007   924345.     
  458.115        59830.0      -0.397875E+011   3615.58       0.150617E+007   920385.     
  489.738        59830.0      -0.396366E+011   3612.46       0.150115E+007   916334.     
  521.362        59830.0      -0.394829E+011   3609.28       0.149603E+007   912204.     
  552.985        59830.0      -0.393269E+011   3606.05       0.149083E+007   908006.     
  584.608        59830.0      -0.391688E+011   3602.76       0.148556E+007   903751.     
  616.231        59830.0      -0.390089E+011   3599.42       0.148023E+007   899444.     
  647.854        59830.0      -0.388475E+011   3596.04       0.147485E+007   895093.     
  679.477        59830.0      -0.386848E+011   3592.62       0.146943E+007   890701.     
  711.100        59830.0      -0.385209E+011   3589.17       0.146396E+007   886275.     
  742.723        59830.0      -0.383560E+011   3585.69       0.145846E+007   881816.     
  774.346        59830.0      -0.381901E+011   3582.17       0.145293E+007   877328.     
  805.969        59830.0      -0.380235E+011   3578.63       0.144737E+007   872813.     
  837.592        59830.0      -0.378561E+011   3575.06       0.144178E+007   868275.     
  869.215        59830.0      -0.376880E+011   3571.47       0.143617E+007   863714.     
  900.838        59830.0      -0.375193E+011   3567.84       0.143053E+007   859132.     
  932.462        59830.0      -0.368865E+011   3523.74       0.137201E+007   776500.     
  964.085        59830.0      -0.363516E+011   3487.98       0.132152E+007   711455.     
  995.708        59830.0      -0.362015E+011   3485.71       0.131426E+007   707621.     
  1027.33        59830.0      -0.360510E+011   3483.42       0.130695E+007   703779.     
  1058.95        59830.0      -0.359001E+011   3481.11       0.129960E+007   699930.     
  1090.58        59830.0      -0.357489E+011   3478.77       0.129221E+007   696076.     
  1122.20        59830.0      -0.355973E+011   3476.42       0.128479E+007   692215.     
  1153.82        59830.0      -0.354455E+011   3474.04       0.127733E+007   688349.     
  1185.45        59830.0      -0.352933E+011   3471.64       0.126983E+007   684478.     
  1217.07        59830.0      -0.351408E+011   3469.22       0.126229E+007   680603.     
  1248.69        59830.0      -0.349881E+011   3466.78       0.125472E+007   676723.     
  1280.32        59830.0      -0.348350E+011   3464.31       0.124711E+007   672839.     
  1311.94        59830.0      -0.346818E+011   3461.83       0.123946E+007   668952.     
  1343.56        59830.0      -0.345282E+011   3459.32       0.123177E+007   665061.     
  1375.18        59830.0      -0.343745E+011   3456.79       0.122405E+007   661166.     
  1406.81        59830.0      -0.342204E+011   3454.23       0.121629E+007   657269.     
  1438.43        59830.0      -0.340662E+011   3451.65       0.120849E+007   653368.     
  1470.05        59830.0      -0.339117E+011   3449.05       0.120065E+007   649464.     
  1501.68        59830.0      -0.337570E+011   3446.42       0.119278E+007   645557.     
  1533.30        59830.0      -0.336020E+011   3443.77       0.118486E+007   641648.     
  300.000        71795.8      -0.400457E+011   3697.00       0.167111E+007   999300.     
  331.623        71795.8      -0.397015E+011   3675.39       0.162752E+007   975066.     
  363.246        71795.8      -0.394217E+011   3659.83       0.159688E+007   957730.     
  394.869        71795.8      -0.392842E+011   3657.07       0.159228E+007   954032.     
  426.492        71795.8      -0.391419E+011   3654.21       0.158753E+007   950201.     
  458.115        71795.8      -0.389957E+011   3651.27       0.158264E+007   946260.     
  489.738        71795.8      -0.388461E+011   3648.25       0.157763E+007   942225.     
  521.362        71795.8      -0.386936E+011   3645.16       0.157254E+007   938112.     
  552.985        71795.8      -0.385388E+011   3642.01       0.156736E+007   933930.     
  584.608        71795.8      -0.383819E+011   3638.82       0.156211E+007   929690.     
  616.231        71795.8      -0.382233E+011   3635.58       0.155680E+007   925398.     
  647.854        71795.8      -0.380631E+011   3632.30       0.155144E+007   921061.     
  679.477        71795.8      -0.379016E+011   3628.98       0.154604E+007   916683.     
  711.100        71795.8      -0.377389E+011   3625.63       0.154059E+007   912270.     
  742.723        71795.8      -0.375751E+011   3622.25       0.153511E+007   907825.     
  774.346        71795.8      -0.374105E+011   3618.83       0.152959E+007   903350.     
  805.969        71795.8      -0.372450E+011   3615.39       0.152405E+007   898849.     
  837.592        71795.8      -0.370027E+011   3605.00       0.151167E+007   888275.     
  869.215        71795.8      -0.368363E+011   3601.52       0.150612E+007   883761.     
  900.838        71795.8      -0.366692E+011   3598.03       0.150055E+007   879227.     
  932.462        71795.8      -0.365016E+011   3594.51       0.149496E+007   874673.     
  964.085        71795.8      -0.363335E+011   3590.97       0.148935E+007   870103.     
  995.708        71795.8      -0.361650E+011   3587.41       0.148373E+007   865515.     
  1027.33        71795.8      -0.359961E+011   3583.83       0.147810E+007   860912.     
  1058.95        71795.8      -0.358267E+011   3580.23       0.147245E+007   856294.     
  1090.58        71795.8      -0.356571E+011   3576.61       0.146678E+007   851662.     
  1122.20        71795.8      -0.354871E+011   3572.98       0.146111E+007   847017.     
  1153.82        71795.8      -0.353168E+011   3569.32       0.145543E+007   842359.     
  1185.45        71795.8      -0.351463E+011   3565.65       0.144973E+007   837689.     
  1217.07        71795.8      -0.349754E+011   3561.96       0.144402E+007   833007.     
  1248.69        71795.8      -0.341488E+011   3499.55       0.133588E+007   692903.     
  1280.32        71795.8      -0.339975E+011   3497.27       0.132852E+007   689028.     
  1311.94        71795.8      -0.338461E+011   3494.98       0.132112E+007   685150.     
  1343.56        71795.8      -0.336944E+011   3492.67       0.131370E+007   681268.     
  1375.18        71795.8      -0.335425E+011   3490.34       0.130624E+007   677384.     
  1406.81        71795.8      -0.333904E+011   3487.99       0.129875E+007   673497.     
  1438.43        71795.8      -0.332382E+011   3485.62       0.129123E+007   669608.     
  1470.05        71795.8      -0.330857E+011   3483.23       0.128367E+007   665717.     
  1501.68        71795.8      -0.329330E+011   3480.82       0.127608E+007   661823.     
  1533.30        71795.8      -0.327802E+011   3478.39       0.126845E+007   657928.     
  300.000        83761.6      -0.395705E+011   3761.10       0.181852E+007  0.106069E+007
  331.623        83761.6      -0.393884E+011   3753.63       0.180316E+007  0.105115E+007
  363.246        83761.6      -0.391814E+011   3744.48       0.178436E+007  0.103975E+007
  394.869        83761.6      -0.389493E+011   3733.51       0.176197E+007  0.102644E+007
  426.492        83761.6      -0.386917E+011   3720.60       0.173581E+007  0.101117E+007
  458.115        83761.6      -0.384076E+011   3705.60       0.170569E+007   993882.     
  489.738        83761.6      -0.380959E+011   3688.33       0.167139E+007   974495.     
  521.362        83761.6      -0.378033E+011   3672.87       0.164121E+007   957346.     
  552.985        83761.6      -0.376499E+011   3669.82       0.163609E+007   953207.     
  584.608        83761.6      -0.374944E+011   3666.73       0.163089E+007   949008.     
  616.231        83761.6      -0.373372E+011   3663.59       0.162564E+007   944759.     
  647.854        83761.6      -0.371784E+011   3660.41       0.162034E+007   940463.     
  679.477        83761.6      -0.370184E+011   3657.20       0.161499E+007   936128.     
  711.100        83761.6      -0.368571E+011   3653.95       0.160960E+007   931758.     
  742.723        83761.6      -0.366948E+011   3650.68       0.160417E+007   927355.     
  774.346        83761.6      -0.365316E+011   3647.38       0.159871E+007   922923.     
  805.969        83761.6      -0.363675E+011   3644.05       0.159323E+007   918465.     
  837.592        83761.6      -0.362028E+011   3640.69       0.158772E+007   913983.     
  869.215        83761.6      -0.360373E+011   3637.31       0.158218E+007   909479.     
  900.838        83761.6      -0.358713E+011   3633.91       0.157662E+007   904955.     
  932.462        83761.6      -0.357048E+011   3630.49       0.157105E+007   900412.     
  964.085        83761.6      -0.355377E+011   3627.05       0.156546E+007   895851.     
  995.708        83761.6      -0.353702E+011   3623.59       0.155985E+007   891274.     
  1027.33        83761.6      -0.352024E+011   3620.11       0.155423E+007   886681.     
  1058.95        83761.6      -0.350341E+011   3616.61       0.154859E+007   882074.     
  1090.58        83761.6      -0.348655E+011   3613.10       0.154294E+007   877453.     
  1122.20        83761.6      -0.346966E+011   3609.57       0.153728E+007   872818.     
  1153.82        83761.6      -0.345274E+011   3606.02       0.153161E+007   868171.     
  1185.45        83761.6      -0.343580E+011   3602.45       0.152593E+007   863512.     
  1217.07        83761.6      -0.341175E+011   3592.17       0.151379E+007   853097.     
  1248.69        83761.6      -0.339480E+011   3588.58       0.150814E+007   848450.     
  1280.32        83761.6      -0.337783E+011   3584.99       0.150248E+007   843793.     
  1311.94        83761.6      -0.336083E+011   3581.37       0.149681E+007   839125.     
  1343.56        83761.6      -0.334382E+011   3577.74       0.149113E+007   834447.     
  1375.18        83761.6      -0.332679E+011   3574.10       0.148545E+007   829760.     
  1406.81        83761.6      -0.330975E+011   3570.44       0.147976E+007   825063.     
  1438.43        83761.6      -0.329269E+011   3566.76       0.147406E+007   820356.     
  1470.05        83761.6      -0.327561E+011   3563.07       0.146836E+007   815641.     
  1501.68        83761.6      -0.325852E+011   3559.36       0.146265E+007   810916.     
  1533.30        83761.6      -0.319248E+011   3511.03       0.135006E+007   673639.     
  300.000        95727.4      -0.387386E+011   3794.96       0.190345E+007  0.108926E+007
  331.623        95727.4      -0.386047E+011   3791.74       0.189685E+007  0.108443E+007
  363.246        95727.4      -0.384558E+011   3787.70       0.188854E+007  0.107860E+007
  394.869        95727.4      -0.382918E+011   3782.73       0.187833E+007  0.107170E+007
  426.492        95727.4      -0.381132E+011   3776.81       0.186618E+007  0.106372E+007
  458.115        95727.4      -0.379184E+011   3769.70       0.185167E+007  0.105446E+007
  489.738        95727.4      -0.377088E+011   3761.49       0.183500E+007  0.104404E+007
  521.362        95727.4      -0.374839E+011   3752.07       0.181600E+007  0.103240E+007
  552.985        95727.4      -0.372432E+011   3741.37       0.179458E+007  0.101951E+007
  584.608        95727.4      -0.369865E+011   3729.33       0.177065E+007  0.100535E+007
  616.231        95727.4      -0.367131E+011   3715.86       0.174413E+007   989903.     
  647.854        95727.4      -0.364223E+011   3700.86       0.171491E+007   973132.     
  679.477        95727.4      -0.361153E+011   3684.42       0.168321E+007   955185.     
  711.100        95727.4      -0.359553E+011   3681.28       0.167787E+007   950853.     
  742.723        95727.4      -0.357943E+011   3678.10       0.167249E+007   946489.     
  774.346        95727.4      -0.356324E+011   3674.89       0.166709E+007   942097.     
  805.969        95727.4      -0.354696E+011   3671.67       0.166165E+007   937679.     
  837.592        95727.4      -0.353062E+011   3668.41       0.165619E+007   933236.     
  869.215        95727.4      -0.351421E+011   3665.14       0.165071E+007   928772.     
  900.838        95727.4      -0.349773E+011   3661.84       0.164521E+007   924288.     
  932.462        95727.4      -0.348121E+011   3658.53       0.163969E+007   919785.     
  964.085        95727.4      -0.346464E+011   3655.19       0.163415E+007   915265.     
  995.708        95727.4      -0.344803E+011   3651.84       0.162859E+007   910729.     
  1027.33        95727.4      -0.343137E+011   3648.46       0.162302E+007   906177.     
  1058.95        95727.4      -0.341468E+011   3645.08       0.161744E+007   901611.     
  1090.58        95727.4      -0.339796E+011   3641.67       0.161184E+007   897032.     
  1122.20        95727.4      -0.338120E+011   3638.25       0.160624E+007   892439.     
  1153.82        95727.4      -0.336442E+011   3634.81       0.160062E+007   887835.     
  1185.45        95727.4      -0.334761E+011   3631.35       0.159500E+007   883218.     
  1217.07        95727.4      -0.333078E+011   3627.88       0.158936E+007   878591.     
  1248.69        95727.4      -0.331393E+011   3624.40       0.158372E+007   873952.     
  1280.32        95727.4      -0.329705E+011   3620.90       0.157806E+007   869303.     
  1311.94        95727.4      -0.328016E+011   3617.38       0.157241E+007   864644.     
  1343.56        95727.4      -0.326324E+011   3613.86       0.156674E+007   859976.     
  1375.18        95727.4      -0.324631E+011   3610.31       0.156107E+007   855297.     
  1406.81        95727.4      -0.322937E+011   3606.75       0.155539E+007   850609.     
  1438.43        95727.4      -0.321241E+011   3603.18       0.154970E+007   845913.     
  1470.05        95727.4      -0.319543E+011   3599.59       0.154401E+007   841207.     
  1501.68        95727.4      -0.317845E+011   3595.99       0.153831E+007   836493.     
  1533.30        95727.4      -0.316145E+011   3592.38       0.153261E+007   831770.     
  300.000        107693.      -0.379249E+011   3832.69       0.199409E+007  0.112270E+007
  331.623        107693.      -0.378267E+011   3832.87       0.199399E+007  0.112171E+007
  363.246        107693.      -0.377119E+011   3832.01       0.199187E+007  0.111944E+007
  394.869        107693.      -0.375805E+011   3830.01       0.198756E+007  0.111580E+007
  426.492        107693.      -0.374338E+011   3826.91       0.198112E+007  0.111086E+007
  458.115        107693.      -0.372731E+011   3822.78       0.197269E+007  0.110472E+007
  489.738        107693.      -0.370996E+011   3817.70       0.196240E+007  0.109750E+007
  521.362        107693.      -0.369143E+011   3811.72       0.195037E+007  0.108927E+007
  552.985        107693.      -0.367178E+011   3804.88       0.193665E+007  0.108012E+007
  584.608        107693.      -0.365108E+011   3797.18       0.192131E+007  0.107007E+007
  616.231        107693.      -0.362933E+011   3788.63       0.190436E+007  0.105918E+007
  647.854        107693.      -0.360657E+011   3779.23       0.188581E+007  0.104746E+007
