|6.6.6
primRef_quadrant8_1.tab                                                                             
           2
T(K)    
   2766.6999999999998     
   31.623076923076926     
          40
P(bar)  
   933334.00000000000     
   11965.794871794871     
          40
           6
T(K)           P(bar)         mode           rho,kg/m3      Ks,bar         Gs,bar        
  2988.06        969231.       0.554434E+011   5276.56       0.578560E+007  0.234027E+007
  3019.68        969231.       0.556225E+011   5274.12       0.578055E+007  0.233422E+007
  3051.31        969231.       0.558016E+011   5271.68       0.577545E+007  0.232817E+007
  3082.93        969231.       0.559807E+011   5269.24       0.577034E+007  0.232212E+007
  3114.55        969231.       0.561597E+011   5266.79       0.576523E+007  0.231605E+007
  3146.18        969231.       0.563386E+011   5264.34       0.576011E+007  0.230999E+007
  3177.80        969231.       0.565175E+011   5261.89       0.575500E+007  0.230391E+007
  3209.42        969231.       0.566964E+011   5259.44       0.574988E+007  0.229783E+007
  3241.05        969231.       0.568752E+011   5256.98       0.574476E+007  0.229175E+007
  3272.67        969231.       0.570540E+011   5254.52       0.573963E+007  0.228566E+007
  3304.29        969231.       0.572327E+011   5252.06       0.573450E+007  0.227956E+007
  3335.92        969231.       0.574113E+011   5249.59       0.572937E+007  0.227346E+007
  3367.54        969231.       0.575899E+011   5247.12       0.572424E+007  0.226736E+007
  3399.16        969231.       0.577685E+011   5244.65       0.571910E+007  0.226124E+007
  3430.78        969231.       0.579469E+011   5242.18       0.571396E+007  0.225513E+007
  3462.41        969231.       0.581254E+011   5239.70       0.570882E+007  0.224900E+007
  3494.03        969231.       0.583037E+011   5237.22       0.570367E+007  0.224288E+007
  3525.65        969231.       0.584821E+011   5234.74       0.569852E+007  0.223674E+007
  3557.28        969231.       0.586603E+011   5232.26       0.569337E+007  0.223060E+007
  3588.90        969231.       0.588385E+011   5229.77       0.568822E+007  0.222446E+007
  3620.52        969231.       0.590166E+011   5227.28       0.568306E+007  0.221831E+007
  3652.15        969231.       0.591947E+011   5224.78       0.567790E+007  0.221215E+007
  3683.77        969231.       0.593727E+011   5222.29       0.567273E+007  0.220599E+007
  3715.39        969231.       0.595507E+011   5219.79       0.566757E+007  0.219982E+007
  3747.02        969231.       0.597286E+011   5217.29       0.566240E+007  0.219365E+007
  3778.64        969231.       0.599064E+011   5214.78       0.565723E+007  0.218747E+007
  3810.26        969231.       0.600842E+011   5212.27       0.565205E+007  0.218129E+007
  3841.88        969231.       0.602619E+011   5209.76       0.564687E+007  0.217510E+007
  3873.51        969231.       0.604395E+011   5207.25       0.564169E+007  0.216890E+007
  3905.13        969231.       0.606171E+011   5204.73       0.563668E+007  0.216270E+007
  3936.75        969231.       0.607946E+011   5202.21       0.563144E+007  0.215649E+007
  3968.38        969231.       0.609720E+011   5199.69       0.562613E+007  0.215028E+007
  4000.00        969231.       0.611494E+011   5197.17       0.562094E+007  0.214406E+007
  2766.70        981197.       0.554553E+011   5304.95       0.586390E+007  0.239518E+007
  2798.32        981197.       0.556347E+011   5302.55       0.585883E+007  0.238920E+007
  2829.95        981197.       0.558140E+011   5300.14       0.585376E+007  0.238320E+007
  2861.57        981197.       0.559933E+011   5297.73       0.584869E+007  0.237720E+007
  2893.19        981197.       0.561725E+011   5295.31       0.584361E+007  0.237120E+007
  2924.82        981197.       0.563518E+011   5292.90       0.583853E+007  0.236519E+007
  2956.44        981197.       0.565309E+011   5290.48       0.583344E+007  0.235917E+007
  2988.06        981197.       0.567101E+011   5288.06       0.582835E+007  0.235315E+007
  3019.68        981197.       0.568891E+011   5285.63       0.582326E+007  0.234712E+007
  3051.31        981197.       0.570682E+011   5283.21       0.581817E+007  0.234109E+007
  3082.93        981197.       0.572472E+011   5280.77       0.581307E+007  0.233505E+007
  3114.55        981197.       0.574261E+011   5278.34       0.580798E+007  0.232900E+007
  3146.18        981197.       0.576050E+011   5275.91       0.580294E+007  0.232295E+007
  3177.80        981197.       0.577839E+011   5273.47       0.579777E+007  0.231690E+007
  3209.42        981197.       0.579627E+011   5271.03       0.579266E+007  0.231084E+007
  3241.05        981197.       0.581414E+011   5268.58       0.578755E+007  0.230477E+007
  3272.67        981197.       0.583201E+011   5266.14       0.578243E+007  0.229870E+007
  3304.29        981197.       0.584988E+011   5263.69       0.577726E+007  0.229262E+007
  3335.92        981197.       0.586774E+011   5261.23       0.577220E+007  0.228654E+007
  3367.54        981197.       0.588559E+011   5258.78       0.576708E+007  0.228045E+007
  3399.16        981197.       0.590344E+011   5256.32       0.576195E+007  0.227436E+007
  3430.78        981197.       0.592128E+011   5253.86       0.575682E+007  0.226826E+007
  3462.41        981197.       0.593912E+011   5251.40       0.575162E+007  0.226216E+007
  3494.03        981197.       0.595695E+011   5248.93       0.574656E+007  0.225605E+007
  3525.65        981197.       0.597478E+011   5246.46       0.574142E+007  0.224993E+007
  3557.28        981197.       0.599260E+011   5243.99       0.573628E+007  0.224381E+007
  3588.90        981197.       0.601041E+011   5241.51       0.573114E+007  0.223769E+007
  3620.52        981197.       0.602822E+011   5239.04       0.572599E+007  0.223155E+007
  3652.15        981197.       0.604602E+011   5236.56       0.572084E+007  0.222542E+007
  3683.77        981197.       0.606382E+011   5234.07       0.571556E+007  0.221927E+007
  3715.39        981197.       0.608161E+011   5231.59       0.571054E+007  0.221313E+007
  3747.02        981197.       0.609939E+011   5229.10       0.570538E+007  0.220697E+007
  3778.64        981197.       0.611717E+011   5226.61       0.570022E+007  0.220081E+007
  3810.26        981197.       0.613494E+011   5224.12       0.569506E+007  0.219465E+007
  3841.88        981197.       0.615271E+011   5221.62       0.568989E+007  0.218848E+007
  3873.51        981197.       0.617046E+011   5219.12       0.568472E+007  0.218231E+007
  3905.13        981197.       0.618822E+011   5216.62       0.567955E+007  0.217612E+007
  3936.75        981197.       0.620596E+011   5214.11       0.567438E+007  0.216994E+007
  3968.38        981197.       0.622370E+011   5211.60       0.566920E+007  0.216375E+007
  4000.00        981197.       0.624143E+011   5209.09       0.566402E+007  0.215755E+007
  2766.70        993163.       0.567245E+011   5316.30       0.590660E+007  0.240787E+007
  2798.32        993163.       0.569038E+011   5313.91       0.590142E+007  0.240190E+007
  2829.95        993163.       0.570831E+011   5311.51       0.589636E+007  0.239593E+007
  2861.57        993163.       0.572623E+011   5309.12       0.589129E+007  0.238994E+007
  2893.19        993163.       0.574415E+011   5306.71       0.588622E+007  0.238396E+007
  2924.82        993163.       0.576207E+011   5304.31       0.588115E+007  0.237796E+007
  2956.44        993163.       0.577998E+011   5301.90       0.587608E+007  0.237196E+007
  2988.06        993163.       0.579789E+011   5299.49       0.587100E+007  0.236596E+007
  3019.68        993163.       0.581579E+011   5297.08       0.586592E+007  0.235995E+007
  3051.31        993163.       0.583369E+011   5294.67       0.586084E+007  0.235393E+007
  3082.93        993163.       0.585159E+011   5292.25       0.585576E+007  0.234791E+007
  3114.55        993163.       0.586948E+011   5289.83       0.585067E+007  0.234188E+007
  3146.18        993163.       0.588736E+011   5287.41       0.584558E+007  0.233585E+007
  3177.80        993163.       0.590524E+011   5284.98       0.584048E+007  0.232982E+007
  3209.42        993163.       0.592312E+011   5282.55       0.583538E+007  0.232377E+007
  3241.05        993163.       0.594099E+011   5280.12       0.583028E+007  0.231773E+007
  3272.67        993163.       0.595885E+011   5277.69       0.582518E+007  0.231167E+007
  3304.29        993163.       0.597671E+011   5275.25       0.582008E+007  0.230561E+007
  3335.92        993163.       0.599457E+011   5272.81       0.581497E+007  0.229955E+007
  3367.54        993163.       0.601242E+011   5270.37       0.580986E+007  0.229348E+007
  3399.16        993163.       0.603026E+011   5267.92       0.580474E+007  0.228740E+007
  3430.78        993163.       0.604810E+011   5265.47       0.579963E+007  0.228132E+007
  3462.41        993163.       0.606593E+011   5263.02       0.579450E+007  0.227524E+007
  3494.03        993163.       0.608375E+011   5260.57       0.578938E+007  0.226915E+007
  3525.65        993163.       0.610158E+011   5258.11       0.578426E+007  0.226305E+007
  3557.28        993163.       0.611939E+011   5255.66       0.577913E+007  0.225695E+007
  3588.90        993163.       0.613720E+011   5253.19       0.577400E+007  0.225084E+007
  3620.52        993163.       0.615500E+011   5250.73       0.576886E+007  0.224473E+007
  3652.15        993163.       0.617280E+011   5248.26       0.576373E+007  0.223861E+007
  3683.77        993163.       0.619059E+011   5245.79       0.575859E+007  0.223249E+007
  3715.39        993163.       0.620837E+011   5243.32       0.575344E+007  0.222636E+007
  3747.02        993163.       0.622615E+011   5240.85       0.574830E+007  0.222023E+007
  3778.64        993163.       0.624392E+011   5238.37       0.574315E+007  0.221409E+007
  3810.26        993163.       0.626169E+011   5235.89       0.573800E+007  0.220794E+007
  3841.88        993163.       0.627945E+011   5233.40       0.573285E+007  0.220179E+007
  3873.51        993163.       0.629720E+011   5230.92       0.572758E+007  0.219564E+007
  3905.13        993163.       0.631495E+011   5228.43       0.572253E+007  0.218947E+007
  3936.75        993163.       0.633269E+011   5225.94       0.571737E+007  0.218331E+007
  3968.38        993163.       0.635042E+011   5223.44       0.571221E+007  0.217714E+007
  4000.00        993163.       0.636815E+011   5220.95       0.570704E+007  0.217096E+007
  2766.70       0.100513E+007  0.579958E+011   5327.59       0.594900E+007  0.242050E+007
  2798.32       0.100513E+007  0.581751E+011   5325.21       0.594395E+007  0.241454E+007
  2829.95       0.100513E+007  0.583543E+011   5322.83       0.593890E+007  0.240858E+007
  2861.57       0.100513E+007  0.585335E+011   5320.44       0.593385E+007  0.240262E+007
  2893.19       0.100513E+007  0.587127E+011   5318.05       0.592879E+007  0.239665E+007
  2924.82       0.100513E+007  0.588918E+011   5315.66       0.592373E+007  0.239067E+007
  2956.44       0.100513E+007  0.590709E+011   5313.27       0.591866E+007  0.238469E+007
  2988.06       0.100513E+007  0.592499E+011   5310.87       0.591360E+007  0.237870E+007
  3019.68       0.100513E+007  0.594289E+011   5308.47       0.590853E+007  0.237271E+007
  3051.31       0.100513E+007  0.596078E+011   5306.06       0.590346E+007  0.236671E+007
  3082.93       0.100513E+007  0.597867E+011   5303.66       0.589838E+007  0.236071E+007
  3114.55       0.100513E+007  0.599656E+011   5301.25       0.589330E+007  0.235470E+007
  3146.18       0.100513E+007  0.601444E+011   5298.84       0.588822E+007  0.234869E+007
  3177.80       0.100513E+007  0.603231E+011   5296.43       0.588314E+007  0.234267E+007
  3209.42       0.100513E+007  0.605018E+011   5294.01       0.587805E+007  0.233664E+007
  3241.05       0.100513E+007  0.606805E+011   5291.59       0.587298E+007  0.233061E+007
  3272.67       0.100513E+007  0.608591E+011   5289.17       0.586787E+007  0.232457E+007
  3304.29       0.100513E+007  0.610376E+011   5286.75       0.586278E+007  0.231853E+007
  3335.92       0.100513E+007  0.612161E+011   5284.32       0.585768E+007  0.231249E+007
  3367.54       0.100513E+007  0.613946E+011   5281.89       0.585258E+007  0.230644E+007
  3399.16       0.100513E+007  0.615729E+011   5279.46       0.584748E+007  0.230038E+007
  3430.78       0.100513E+007  0.617513E+011   5277.02       0.584237E+007  0.229432E+007
  3462.41       0.100513E+007  0.619295E+011   5274.58       0.583726E+007  0.228825E+007
  3494.03       0.100513E+007  0.621078E+011   5272.14       0.583215E+007  0.228218E+007
  3525.65       0.100513E+007  0.622859E+011   5269.70       0.582704E+007  0.227610E+007
  3557.28       0.100513E+007  0.624640E+011   5267.25       0.582192E+007  0.227002E+007
  3588.90       0.100513E+007  0.626420E+011   5264.81       0.581680E+007  0.226393E+007
  3620.52       0.100513E+007  0.628200E+011   5262.35       0.581168E+007  0.225783E+007
  3652.15       0.100513E+007  0.629979E+011   5259.90       0.580655E+007  0.225173E+007
  3683.77       0.100513E+007  0.631758E+011   5257.44       0.580143E+007  0.224563E+007
  3715.39       0.100513E+007  0.633536E+011   5254.98       0.579630E+007  0.223952E+007
  3747.02       0.100513E+007  0.635313E+011   5252.52       0.579116E+007  0.223341E+007
  3778.64       0.100513E+007  0.637090E+011   5250.06       0.578600E+007  0.222728E+007
  3810.26       0.100513E+007  0.638866E+011   5247.59       0.578089E+007  0.222116E+007
  3841.88       0.100513E+007  0.640642E+011   5245.12       0.577575E+007  0.221503E+007
  3873.51       0.100513E+007  0.642416E+011   5242.65       0.577060E+007  0.220889E+007
  3905.13       0.100513E+007  0.644191E+011   5240.17       0.576545E+007  0.220275E+007
  3936.75       0.100513E+007  0.645964E+011   5237.69       0.576048E+007  0.219660E+007
  3968.38       0.100513E+007  0.647737E+011   5235.21       0.575515E+007  0.219045E+007
  4000.00       0.100513E+007  0.649509E+011   5232.73       0.575000E+007  0.218429E+007
  2766.70       0.101709E+007  0.592692E+011   5338.82       0.599147E+007  0.243306E+007
  2798.32       0.101709E+007  0.594485E+011   5336.45       0.598643E+007  0.242712E+007
  2829.95       0.101709E+007  0.596276E+011   5334.08       0.598139E+007  0.242118E+007
  2861.57       0.101709E+007  0.598068E+011   5331.70       0.597634E+007  0.241523E+007
  2893.19       0.101709E+007  0.599859E+011   5329.33       0.597130E+007  0.240928E+007
  2924.82       0.101709E+007  0.601650E+011   5326.95       0.596625E+007  0.240332E+007
  2956.44       0.101709E+007  0.603440E+011   5324.56       0.596119E+007  0.239735E+007
  2988.06       0.101709E+007  0.605230E+011   5322.18       0.595614E+007  0.239138E+007
  3019.68       0.101709E+007  0.607019E+011   5319.79       0.595108E+007  0.238541E+007
  3051.31       0.101709E+007  0.608808E+011   5317.40       0.594602E+007  0.237943E+007
  3082.93       0.101709E+007  0.610597E+011   5315.01       0.594095E+007  0.237344E+007
  3114.55       0.101709E+007  0.612385E+011   5312.61       0.593589E+007  0.236745E+007
  3146.18       0.101709E+007  0.614172E+011   5310.21       0.593082E+007  0.236145E+007
  3177.80       0.101709E+007  0.615959E+011   5307.81       0.592574E+007  0.235545E+007
  3209.42       0.101709E+007  0.617746E+011   5305.41       0.592067E+007  0.234944E+007
  3241.05       0.101709E+007  0.619532E+011   5303.00       0.591559E+007  0.234343E+007
  3272.67       0.101709E+007  0.621318E+011   5300.59       0.591051E+007  0.233741E+007
  3304.29       0.101709E+007  0.623103E+011   5298.18       0.590543E+007  0.233139E+007
  3335.92       0.101709E+007  0.624887E+011   5295.76       0.590034E+007  0.232536E+007
  3367.54       0.101709E+007  0.626671E+011   5293.35       0.589525E+007  0.231933E+007
  3399.16       0.101709E+007  0.628454E+011   5290.93       0.589016E+007  0.231329E+007
  3430.78       0.101709E+007  0.630237E+011   5288.50       0.588506E+007  0.230724E+007
  3462.41       0.101709E+007  0.632020E+011   5286.08       0.587997E+007  0.230119E+007
  3494.03       0.101709E+007  0.633801E+011   5283.65       0.587486E+007  0.229514E+007
  3525.65       0.101709E+007  0.635582E+011   5281.22       0.586976E+007  0.228908E+007
  3557.28       0.101709E+007  0.637363E+011   5278.79       0.586455E+007  0.228301E+007
  3588.90       0.101709E+007  0.639143E+011   5276.35       0.585955E+007  0.227694E+007
  3620.52       0.101709E+007  0.640922E+011   5273.91       0.585444E+007  0.227087E+007
  3652.15       0.101709E+007  0.642701E+011   5271.47       0.584924E+007  0.226479E+007
  3683.77       0.101709E+007  0.644479E+011   5269.03       0.584421E+007  0.225870E+007
  3715.39       0.101709E+007  0.646256E+011   5266.58       0.583909E+007  0.225261E+007
  3747.02       0.101709E+007  0.648033E+011   5264.13       0.583397E+007  0.224651E+007
  3778.64       0.101709E+007  0.649810E+011   5261.68       0.582884E+007  0.224041E+007
  3810.26       0.101709E+007  0.651585E+011   5259.23       0.582371E+007  0.223431E+007
  3841.88       0.101709E+007  0.653360E+011   5256.77       0.581858E+007  0.222819E+007
  3873.51       0.101709E+007  0.655135E+011   5254.31       0.581345E+007  0.222208E+007
  3905.13       0.101709E+007  0.656908E+011   5251.85       0.580832E+007  0.221595E+007
  3936.75       0.101709E+007  0.658681E+011   5249.38       0.580318E+007  0.220982E+007
  3968.38       0.101709E+007  0.660454E+011   5246.91       0.579804E+007  0.220369E+007
  4000.00       0.101709E+007  0.662225E+011   5244.44       0.579289E+007  0.219755E+007
  2766.70       0.102906E+007  0.605447E+011   5349.99       0.603389E+007  0.244556E+007
  2798.32       0.102906E+007  0.607239E+011   5347.63       0.602886E+007  0.243964E+007
  2829.95       0.102906E+007  0.609030E+011   5345.27       0.602383E+007  0.243371E+007
  2861.57       0.102906E+007  0.610821E+011   5342.91       0.601879E+007  0.242778E+007
  2893.19       0.102906E+007  0.612612E+011   5340.54       0.601376E+007  0.242184E+007
  2924.82       0.102906E+007  0.614402E+011   5338.17       0.600872E+007  0.241590E+007
  2956.44       0.102906E+007  0.616192E+011   5335.80       0.600367E+007  0.240995E+007
  2988.06       0.102906E+007  0.617982E+011   5333.43       0.599863E+007  0.240400E+007
  3019.68       0.102906E+007  0.619771E+011   5331.05       0.599358E+007  0.239804E+007
  3051.31       0.102906E+007  0.621559E+011   5328.67       0.598853E+007  0.239208E+007
  3082.93       0.102906E+007  0.623347E+011   5326.29       0.598347E+007  0.238611E+007
  3114.55       0.102906E+007  0.625135E+011   5323.91       0.597842E+007  0.238013E+007
  3146.18       0.102906E+007  0.626922E+011   5321.52       0.597336E+007  0.237415E+007
  3177.80       0.102906E+007  0.628709E+011   5319.13       0.596830E+007  0.236817E+007
  3209.42       0.102906E+007  0.630495E+011   5316.74       0.596323E+007  0.236218E+007
  3241.05       0.102906E+007  0.632280E+011   5314.34       0.595816E+007  0.235618E+007
  3272.67       0.102906E+007  0.634066E+011   5311.95       0.595309E+007  0.235018E+007
  3304.29       0.102906E+007  0.635850E+011   5309.55       0.594802E+007  0.234417E+007
  3335.92       0.102906E+007  0.637634E+011   5307.14       0.594294E+007  0.233816E+007
  3367.54       0.102906E+007  0.639418E+011   5304.74       0.593786E+007  0.233215E+007
  3399.16       0.102906E+007  0.641201E+011   5302.33       0.593278E+007  0.232613E+007
